#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
37332,43560213,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20210529,-
37332,61145565,hemC,NSERUTF1_RS02945,NSERUTF1_0592,-,-,-,hydroxymethylbilane synthase,protein-coding,-,-,-,hydroxymethylbilane synthase,20201227,-
37332,61145566,NSERUTF1_RS02950,NSERUTF1_RS02950,NSERUTF1_0594,-,-,-,bifunctional uroporphyrinogen-III C-methyltransferase/uroporphyrinogen-III synthase,protein-coding,-,-,-,bifunctional uroporphyrinogen-III C-methyltransferase/uroporphyrinogen-III synthase,20210424,-
37332,61145567,NSERUTF1_RS02955,NSERUTF1_RS02955,NSERUTF1_0595,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145568,NSERUTF1_RS02960,NSERUTF1_RS02960,NSERUTF1_0596,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
37332,61145569,hemB,NSERUTF1_RS02965,NSERUTF1_0597,-,-,-,porphobilinogen synthase,protein-coding,-,-,-,porphobilinogen synthase,20210424,-
37332,61145570,NSERUTF1_RS02970,NSERUTF1_RS02970,NSERUTF1_0598,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145571,NSERUTF1_RS02975,NSERUTF1_RS02975,NSERUTF1_0600,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145572,NSERUTF1_RS02980,NSERUTF1_RS02980,NSERUTF1_0601,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
37332,61145573,NSERUTF1_RS02985,NSERUTF1_RS02985,NSERUTF1_0602,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145574,NSERUTF1_RS02990,NSERUTF1_RS02990,NSERUTF1_0603,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145575,hemL,NSERUTF1_RS02995,NSERUTF1_0604,-,-,-,"glutamate-1-semialdehyde 2,1-aminomutase",protein-coding,-,-,-,"glutamate-1-semialdehyde 2,1-aminomutase",20201230,-
37332,61145576,NSERUTF1_RS03000,NSERUTF1_RS03000,-,-,-,-,histidine phosphatase family protein,protein-coding,-,-,-,histidine phosphatase family protein,20210424,-
37332,61145577,NSERUTF1_RS03005,NSERUTF1_RS03005,NSERUTF1_0606,-,-,-,TlpA family protein disulfide reductase,protein-coding,-,-,-,TlpA family protein disulfide reductase,20201227,-
37332,61145578,NSERUTF1_RS03010,NSERUTF1_RS03010,NSERUTF1_0607,-,-,-,cytochrome c biogenesis protein CcdA,protein-coding,-,-,-,cytochrome c biogenesis protein CcdA,20201227,-
37332,61145579,NSERUTF1_RS03015,NSERUTF1_RS03015,NSERUTF1_0608,-,-,-,cytochrome c biogenesis protein ResB,protein-coding,-,-,-,cytochrome c biogenesis protein ResB,20210424,-
37332,61145580,ccsB,NSERUTF1_RS03020,NSERUTF1_0609,-,-,-,c-type cytochrome biogenesis protein CcsB,protein-coding,-,-,-,c-type cytochrome biogenesis protein CcsB,20201230,-
37332,61145581,NSERUTF1_RS03025,NSERUTF1_RS03025,NSERUTF1_0610,-,-,-,pseudo,pseudo,-,-,-,-,20201226,-
37332,61145582,NSERUTF1_RS03030,NSERUTF1_RS03030,-,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210424,-
37332,61145583,NSERUTF1_RS03035,NSERUTF1_RS03035,NSERUTF1_0611,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210313,-
37332,61145584,NSERUTF1_RS03040,NSERUTF1_RS03040,NSERUTF1_0612,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145585,NSERUTF1_RS03045,NSERUTF1_RS03045,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145586,NSERUTF1_RS03050,NSERUTF1_RS03050,NSERUTF1_0614,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145587,NSERUTF1_RS03055,NSERUTF1_RS03055,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145588,NSERUTF1_RS03060,NSERUTF1_RS03060,-,-,-,-,protein phosphatase 2C domain-containing protein,protein-coding,-,-,-,protein phosphatase 2C domain-containing protein,20201226,-
37332,61145589,NSERUTF1_RS03065,NSERUTF1_RS03065,NSERUTF1_0616,-,-,-,transposase,protein-coding,-,-,-,transposase,20210424,-
37332,61145590,NSERUTF1_RS03070,NSERUTF1_RS03070,NSERUTF1_0617,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145591,NSERUTF1_RS03080,NSERUTF1_RS03080,NSERUTF1_0618,-,-,-,IS630 family transposase,protein-coding,-,-,-,IS630 family transposase,20201227,-
37332,61145592,NSERUTF1_RS03085,NSERUTF1_RS03085,-,-,-,-,AIPR family protein,protein-coding,-,-,-,AIPR family protein,20201227,-
37332,61145593,NSERUTF1_RS03090,NSERUTF1_RS03090,NSERUTF1_0619,-,-,-,IS630 family transposase,protein-coding,-,-,-,IS630 family transposase,20210424,-
37332,61145594,NSERUTF1_RS03095,NSERUTF1_RS03095,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145595,NSERUTF1_RS03100,NSERUTF1_RS03100,NSERUTF1_0620,-,-,-,IS630 family transposase,protein-coding,-,-,-,IS630 family transposase,20210424,-
37332,61145596,NSERUTF1_RS03110,NSERUTF1_RS03110,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145597,NSERUTF1_RS03115,NSERUTF1_RS03115,NSERUTF1_0622,-,-,-,transposase,protein-coding,-,-,-,transposase,20210327,-
37332,61145598,NSERUTF1_RS03120,NSERUTF1_RS03120,NSERUTF1_0623,-,-,-,IS3 family transposase,protein-coding,-,-,-,IS3 family transposase,20210417,-
37332,61145599,NSERUTF1_RS03125,NSERUTF1_RS03125,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145600,NSERUTF1_RS03130,NSERUTF1_RS03130,NSERUTF1_0624,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145601,NSERUTF1_RS03135,NSERUTF1_RS03135,-,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20201227,-
37332,61145602,NSERUTF1_RS03140,NSERUTF1_RS03140,NSERUTF1_0626,-,-,-,glycosyltransferase family 39 protein,protein-coding,-,-,-,glycosyltransferase family 39 protein,20210424,-
37332,61145603,NSERUTF1_RS03145,NSERUTF1_RS03145,NSERUTF1_0627,-,-,-,Rieske 2Fe-2S domain-containing protein,protein-coding,-,-,-,Rieske 2Fe-2S domain-containing protein,20201230,-
37332,61145604,NSERUTF1_RS03150,NSERUTF1_RS03150,NSERUTF1_0628,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145605,NSERUTF1_RS03155,NSERUTF1_RS03155,NSERUTF1_0629,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201227,-
37332,61145606,NSERUTF1_RS03160,NSERUTF1_RS03160,NSERUTF1_0631,-,-,-,IS701 family transposase,protein-coding,-,-,-,IS701 family transposase,20201227,-
37332,61145607,NSERUTF1_RS03165,NSERUTF1_RS03165,NSERUTF1_0632,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145608,NSERUTF1_RS03170,NSERUTF1_RS03170,NSERUTF1_0633,-,-,-,BldC family transcriptional regulator,protein-coding,-,-,-,BldC family transcriptional regulator,20210424,-
37332,61145609,NSERUTF1_RS03175,NSERUTF1_RS03175,-,-,-,-,DUF4229 domain-containing protein,protein-coding,-,-,-,DUF4229 domain-containing protein,20210424,-
37332,61145610,NSERUTF1_RS03180,NSERUTF1_RS03180,-,-,-,-,pseudo,pseudo,-,-,-,-,20201226,-
37332,61145611,NSERUTF1_RS03185,NSERUTF1_RS03185,NSERUTF1_0636,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210424,-
37332,61145612,NSERUTF1_RS03190,NSERUTF1_RS03190,NSERUTF1_0637,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145613,NSERUTF1_RS03195,NSERUTF1_RS03195,NSERUTF1_0638,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145614,NSERUTF1_RS03200,NSERUTF1_RS03200,NSERUTF1_0639,-,-,-,Clp protease,protein-coding,-,-,-,Clp protease,20201230,-
37332,61145615,NSERUTF1_RS03205,NSERUTF1_RS03205,NSERUTF1_0640,-,-,-,phage holin family protein,protein-coding,-,-,-,phage holin family protein,20210424,-
37332,61145616,NSERUTF1_RS03210,NSERUTF1_RS03210,NSERUTF1_0641,-,-,-,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",protein-coding,-,-,-,"1,4-dihydroxy-2-naphthoate polyprenyltransferase",20201230,-
37332,61145617,NSERUTF1_RS03215,NSERUTF1_RS03215,NSERUTF1_0642,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20201230,-
37332,61145618,NSERUTF1_RS03220,NSERUTF1_RS03220,NSERUTF1_0643,-,-,-,winged helix-turn-helix domain-containing protein,protein-coding,-,-,-,winged helix-turn-helix domain-containing protein,20210424,-
37332,61145619,NSERUTF1_RS03225,NSERUTF1_RS03225,NSERUTF1_0644,-,-,-,cytochrome c biogenesis protein CcdA,protein-coding,-,-,-,cytochrome c biogenesis protein CcdA,20201230,-
37332,61145620,NSERUTF1_RS03230,NSERUTF1_RS03230,NSERUTF1_0645,-,-,-,thioredoxin domain-containing protein,protein-coding,-,-,-,thioredoxin domain-containing protein,20210424,-
37332,61145621,NSERUTF1_RS03235,NSERUTF1_RS03235,NSERUTF1_0646,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145622,NSERUTF1_RS03240,NSERUTF1_RS03240,NSERUTF1_0647,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210424,-
37332,61145623,NSERUTF1_RS03245,NSERUTF1_RS03245,NSERUTF1_0648,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20201227,-
37332,61145624,NSERUTF1_RS03250,NSERUTF1_RS03250,NSERUTF1_0649,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20210424,-
37332,61145625,NSERUTF1_RS03255,NSERUTF1_RS03255,NSERUTF1_0650,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145626,NSERUTF1_RS03260,NSERUTF1_RS03260,NSERUTF1_0651,-,-,-,o-succinylbenzoate--CoA ligase,protein-coding,-,-,-,o-succinylbenzoate--CoA ligase,20210424,-
37332,61145627,NSERUTF1_RS03265,NSERUTF1_RS03265,NSERUTF1_0652,-,-,-,DUF3349 domain-containing protein,protein-coding,-,-,-,DUF3349 domain-containing protein,20210424,-
37332,61145628,NSERUTF1_RS03270,NSERUTF1_RS03270,NSERUTF1_0653,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145629,NSERUTF1_RS03275,NSERUTF1_RS03275,NSERUTF1_0654,-,-,-,inorganic phosphate transporter,protein-coding,-,-,-,inorganic phosphate transporter,20210424,-
37332,61145630,NSERUTF1_RS03280,NSERUTF1_RS03280,NSERUTF1_0655,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210424,-
37332,61145631,NSERUTF1_RS03285,NSERUTF1_RS03285,NSERUTF1_0656,-,-,-,"1,4-dihydroxy-2-naphthoyl-CoA synthase",protein-coding,-,-,-,"1,4-dihydroxy-2-naphthoyl-CoA synthase",20210424,-
37332,61145632,NSERUTF1_RS03290,NSERUTF1_RS03290,NSERUTF1_0657,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145633,NSERUTF1_RS03295,NSERUTF1_RS03295,NSERUTF1_0658,-,-,-,siderophore-interacting protein,protein-coding,-,-,-,siderophore-interacting protein,20201230,-
37332,61145634,NSERUTF1_RS03300,NSERUTF1_RS03300,NSERUTF1_0659,-,-,-,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,protein-coding,-,-,-,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase,20201230,-
37332,61145635,NSERUTF1_RS03305,NSERUTF1_RS03305,NSERUTF1_0660,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145636,NSERUTF1_RS03310,NSERUTF1_RS03310,NSERUTF1_0661,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145637,NSERUTF1_RS03315,NSERUTF1_RS03315,NSERUTF1_0662,-,-,-,TIGR03086 family protein,protein-coding,-,-,-,TIGR03086 family protein,20210424,-
37332,61145638,NSERUTF1_RS03320,NSERUTF1_RS03320,NSERUTF1_0663,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210424,-
37332,61145639,NSERUTF1_RS03325,NSERUTF1_RS03325,NSERUTF1_0664,-,-,-,aldo/keto reductase,protein-coding,-,-,-,aldo/keto reductase,20201230,-
37332,61145640,NSERUTF1_RS03330,NSERUTF1_RS03330,NSERUTF1_0665,-,-,-,esterase family protein,protein-coding,-,-,-,esterase family protein,20201228,-
37332,61145641,NSERUTF1_RS03335,NSERUTF1_RS03335,NSERUTF1_0666,-,-,-,bifunctional nitrate reductase/sulfite reductase flavoprotein subunit alpha,protein-coding,-,-,-,bifunctional nitrate reductase/sulfite reductase flavoprotein subunit alpha,20210424,-
37332,61145642,NSERUTF1_RS03340,NSERUTF1_RS03340,NSERUTF1_0667,-,-,-,demethylmenaquinone methyltransferase,protein-coding,-,-,-,demethylmenaquinone methyltransferase,20201228,-
37332,61145643,NSERUTF1_RS03345,NSERUTF1_RS03345,NSERUTF1_0668,-,-,-,IS630 family transposase,protein-coding,-,-,-,IS630 family transposase,20210424,-
37332,61145644,NSERUTF1_RS03350,NSERUTF1_RS03350,NSERUTF1_0669,-,-,-,pseudo,pseudo,-,-,-,-,20201226,-
37332,61145645,NSERUTF1_RS03355,NSERUTF1_RS03355,NSERUTF1_0670,-,-,-,DUF2505 domain-containing protein,protein-coding,-,-,-,DUF2505 domain-containing protein,20210424,-
37332,61145646,NSERUTF1_RS03360,NSERUTF1_RS03360,NSERUTF1_0671,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20201230,-
37332,61145647,NSERUTF1_RS03365,NSERUTF1_RS03365,NSERUTF1_0672,-,-,-,membrane protein,protein-coding,-,-,-,membrane protein,20201228,-
37332,61145648,NSERUTF1_RS03370,NSERUTF1_RS03370,NSERUTF1_0673,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20201230,-
37332,61145649,NSERUTF1_RS03375,NSERUTF1_RS03375,-,-,-,-,geranylgeranyl reductase family protein,protein-coding,-,-,-,geranylgeranyl reductase family protein,20201230,-
37332,61145650,NSERUTF1_RS03380,NSERUTF1_RS03380,-,-,-,-,polyprenyl synthetase family protein,protein-coding,-,-,-,polyprenyl synthetase family protein,20201228,-
37332,61145651,htpX,NSERUTF1_RS03385,NSERUTF1_0675,-,-,-,zinc metalloprotease HtpX,protein-coding,-,-,-,zinc metalloprotease HtpX,20201228,-
37332,61145652,NSERUTF1_RS03390,NSERUTF1_RS03390,NSERUTF1_0676,-,-,-,YajQ family cyclic di-GMP-binding protein,protein-coding,-,-,-,YajQ family cyclic di-GMP-binding protein,20201228,-
37332,61145653,NSERUTF1_RS03395,NSERUTF1_RS03395,NSERUTF1_0677,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
37332,61145654,NSERUTF1_RS03400,NSERUTF1_RS03400,NSERUTF1_0678,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
37332,61145655,NSERUTF1_RS03405,NSERUTF1_RS03405,NSERUTF1_0679,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
37332,61145656,rpmG,NSERUTF1_RS03410,NSERUTF1_0680,-,-,-,50S ribosomal protein L33,protein-coding,-,-,-,50S ribosomal protein L33,20201230,-
37332,61145657,hadB,NSERUTF1_RS03415,NSERUTF1_0681,-,-,-,(3R)-hydroxyacyl-ACP dehydratase subunit HadB,protein-coding,-,-,-,(3R)-hydroxyacyl-ACP dehydratase subunit HadB,20210424,-
37332,61145658,NSERUTF1_RS03420,NSERUTF1_RS03420,NSERUTF1_0682,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
37332,61145659,secE,NSERUTF1_RS03425,-,-,-,-,preprotein translocase subunit SecE,protein-coding,-,-,-,preprotein translocase subunit SecE,20201230,-
37332,61145660,nusG,NSERUTF1_RS03430,NSERUTF1_0684,-,-,-,transcription termination/antitermination protein NusG,protein-coding,-,-,-,transcription termination/antitermination protein NusG,20201230,-
37332,61145661,rplK,NSERUTF1_RS03435,NSERUTF1_0685,-,-,-,50S ribosomal protein L11,protein-coding,-,-,-,50S ribosomal protein L11,20201230,-
37332,61145662,rplA,NSERUTF1_RS03440,NSERUTF1_0686,-,-,-,50S ribosomal protein L1,protein-coding,-,-,-,50S ribosomal protein L1,20201230,-
37332,61145663,NSERUTF1_RS03445,NSERUTF1_RS03445,NSERUTF1_0687,-,-,-,peptidase S1,protein-coding,-,-,-,peptidase S1,20201226,-
37332,61145664,rplJ,NSERUTF1_RS03450,NSERUTF1_0688,-,-,-,50S ribosomal protein L10,protein-coding,-,-,-,50S ribosomal protein L10,20201230,-
37332,61145665,rplL,NSERUTF1_RS03455,NSERUTF1_0689,-,-,-,50S ribosomal protein L7/L12,protein-coding,-,-,-,50S ribosomal protein L7/L12,20210522,-
37332,61145666,NSERUTF1_RS03460,NSERUTF1_RS03460,NSERUTF1_0690,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201230,-
37332,61145667,NSERUTF1_RS03465,NSERUTF1_RS03465,NSERUTF1_0691,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201230,-
37332,61145668,NSERUTF1_RS03470,NSERUTF1_RS03470,NSERUTF1_0692,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210417,-
37332,61145669,NSERUTF1_RS03475,NSERUTF1_RS03475,NSERUTF1_0693,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210424,-
37332,61145670,NSERUTF1_RS03480,NSERUTF1_RS03480,NSERUTF1_0694,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20201228,-
37332,61145671,NSERUTF1_RS03485,NSERUTF1_RS03485,NSERUTF1_0695,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20201228,-
37332,61145672,NSERUTF1_RS03490,NSERUTF1_RS03490,NSERUTF1_0696,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20201228,-
37332,61145673,NSERUTF1_RS03495,NSERUTF1_RS03495,NSERUTF1_0697,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20201228,-
37332,61145674,NSERUTF1_RS03500,NSERUTF1_RS03500,NSERUTF1_0698,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20201230,-
37332,61145675,NSERUTF1_RS03505,NSERUTF1_RS03505,NSERUTF1_0699,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145676,NSERUTF1_RS03510,NSERUTF1_RS03510,NSERUTF1_0700,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145677,NSERUTF1_RS03515,NSERUTF1_RS03515,NSERUTF1_0701,-,-,-,DNA-directed RNA polymerase subunit beta,protein-coding,-,-,-,DNA-directed RNA polymerase subunit beta,20201230,-
37332,61145678,NSERUTF1_RS03520,NSERUTF1_RS03520,NSERUTF1_0702,-,-,-,DNA-directed RNA polymerase subunit beta',protein-coding,-,-,-,DNA-directed RNA polymerase subunit beta',20201230,-
37332,61145679,NSERUTF1_RS03525,NSERUTF1_RS03525,-,-,-,-,Uma2 family endonuclease,protein-coding,-,-,-,Uma2 family endonuclease,20210424,-
37332,61145680,NSERUTF1_RS03530,NSERUTF1_RS03530,NSERUTF1_0704,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145681,NSERUTF1_RS03535,NSERUTF1_RS03535,NSERUTF1_0705,-,-,-,EamA family transporter,protein-coding,-,-,-,EamA family transporter,20210424,-
37332,61145682,NSERUTF1_RS03540,NSERUTF1_RS03540,NSERUTF1_0706,-,-,-,CGNR zinc finger domain-containing protein,protein-coding,-,-,-,CGNR zinc finger domain-containing protein,20201228,-
37332,61145683,NSERUTF1_RS03545,NSERUTF1_RS03545,NSERUTF1_0707,-,-,-,LLM class flavin-dependent oxidoreductase,protein-coding,-,-,-,LLM class flavin-dependent oxidoreductase,20201226,-
37332,61145684,mqo,NSERUTF1_RS03550,NSERUTF1_0708,-,-,-,malate dehydrogenase (quinone),protein-coding,-,-,-,malate dehydrogenase (quinone),20201228,-
37332,61145685,NSERUTF1_RS03555,NSERUTF1_RS03555,NSERUTF1_0709,-,-,-,DUF4442 domain-containing protein,protein-coding,-,-,-,DUF4442 domain-containing protein,20201230,-
37332,61145686,NSERUTF1_RS03560,NSERUTF1_RS03560,NSERUTF1_0710,-,-,-,aldo/keto reductase,protein-coding,-,-,-,aldo/keto reductase,20201228,-
37332,61145687,NSERUTF1_RS03565,NSERUTF1_RS03565,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145688,NSERUTF1_RS03570,NSERUTF1_RS03570,NSERUTF1_0711,-,-,-,IS630 family transposase,protein-coding,-,-,-,IS630 family transposase,20210424,-
37332,61145689,NSERUTF1_RS03575,NSERUTF1_RS03575,NSERUTF1_0712,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145690,NSERUTF1_RS03580,NSERUTF1_RS03580,NSERUTF1_0713,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210424,-
37332,61145691,NSERUTF1_RS03585,NSERUTF1_RS03585,NSERUTF1_0714,-,-,-,pirin family protein,protein-coding,-,-,-,pirin family protein,20201230,-
37332,61145692,NSERUTF1_RS03600,NSERUTF1_RS03600,NSERUTF1_0716,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20201230,-
37332,61145693,NSERUTF1_RS03605,NSERUTF1_RS03605,NSERUTF1_0717,-,-,-,MerR family transcriptional regulator,protein-coding,-,-,-,MerR family transcriptional regulator,20201230,-
37332,61145694,NSERUTF1_RS03610,NSERUTF1_RS03610,NSERUTF1_0719,-,-,-,IS701 family transposase,protein-coding,-,-,-,IS701 family transposase,20201228,-
37332,61145695,NSERUTF1_RS03615,NSERUTF1_RS03615,NSERUTF1_0720,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20210424,-
37332,61145696,NSERUTF1_RS03620,NSERUTF1_RS03620,NSERUTF1_0721,-,-,-,GTP cyclohydrolase II,protein-coding,-,-,-,GTP cyclohydrolase II,20201230,-
37332,61145697,NSERUTF1_RS03625,NSERUTF1_RS03625,NSERUTF1_0722,-,-,-,dioxygenase,protein-coding,-,-,-,dioxygenase,20210605,-
37332,61145698,NSERUTF1_RS03630,NSERUTF1_RS03630,NSERUTF1_0723,-,-,-,MerR family transcriptional regulator,protein-coding,-,-,-,MerR family transcriptional regulator,20201230,-
37332,61145699,NSERUTF1_RS03635,NSERUTF1_RS03635,NSERUTF1_0724,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
37332,61145700,NSERUTF1_RS03640,NSERUTF1_RS03640,NSERUTF1_0725,-,-,-,histidine phosphatase family protein,protein-coding,-,-,-,histidine phosphatase family protein,20201228,-
37332,61145701,NSERUTF1_RS03645,NSERUTF1_RS03645,NSERUTF1_0726,-,-,-,FAD-dependent oxidoreductase,protein-coding,-,-,-,FAD-dependent oxidoreductase,20201230,-
37332,61145702,NSERUTF1_RS03655,NSERUTF1_RS03655,NSERUTF1_0729,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
37332,61145703,NSERUTF1_RS03660,NSERUTF1_RS03660,NSERUTF1_0730,-,-,-,serine/threonine protein kinase,protein-coding,-,-,-,serine/threonine protein kinase,20201228,-
37332,61145704,NSERUTF1_RS03665,NSERUTF1_RS03665,NSERUTF1_0731,-,-,-,NADPH:quinone oxidoreductase family protein,protein-coding,-,-,-,NADPH:quinone oxidoreductase family protein,20201230,-
37332,61145705,NSERUTF1_RS03670,NSERUTF1_RS03670,NSERUTF1_0732,-,-,-,winged helix DNA-binding domain-containing protein,protein-coding,-,-,-,winged helix DNA-binding domain-containing protein,20201230,-
37332,61145706,NSERUTF1_RS03675,NSERUTF1_RS03675,NSERUTF1_0733,-,-,-,Lrp/AsnC ligand binding domain-containing protein,protein-coding,-,-,-,Lrp/AsnC ligand binding domain-containing protein,20210424,-
37332,61145707,hppD,NSERUTF1_RS03680,NSERUTF1_0734,-,-,-,4-hydroxyphenylpyruvate dioxygenase,protein-coding,-,-,-,4-hydroxyphenylpyruvate dioxygenase,20201228,-
37332,61145708,NSERUTF1_RS03685,NSERUTF1_RS03685,NSERUTF1_0735,-,-,-,DUF3558 domain-containing protein,protein-coding,-,-,-,DUF3558 domain-containing protein,20210424,-
37332,61145709,NSERUTF1_RS03690,NSERUTF1_RS03690,NSERUTF1_0736,-,-,-,DUF3558 domain-containing protein,protein-coding,-,-,-,DUF3558 domain-containing protein,20210417,-
37332,61145710,NSERUTF1_RS03695,NSERUTF1_RS03695,-,-,-,-,30S ribosomal protein S12,protein-coding,-,-,-,30S ribosomal protein S12,20201230,-
37332,61145711,rpsG,NSERUTF1_RS03700,NSERUTF1_0738,-,-,-,30S ribosomal protein S7,protein-coding,-,-,-,30S ribosomal protein S7,20201230,-
37332,61145712,fusA,NSERUTF1_RS03705,NSERUTF1_0739,-,-,-,elongation factor G,protein-coding,-,-,-,elongation factor G,20201228,-
37332,61145713,tuf,NSERUTF1_RS03710,NSERUTF1_0740,-,-,-,elongation factor Tu,protein-coding,-,-,-,elongation factor Tu,20201230,-
37332,61145714,NSERUTF1_RS03715,NSERUTF1_RS03715,NSERUTF1_0741,-,-,-,aspartate/glutamate racemase family protein,protein-coding,-,-,-,aspartate/glutamate racemase family protein,20210424,-
37332,61145715,NSERUTF1_RS03720,NSERUTF1_RS03720,NSERUTF1_0742,-,-,-,FAD-dependent oxidoreductase,protein-coding,-,-,-,FAD-dependent oxidoreductase,20201228,-
37332,61145716,NSERUTF1_RS03725,NSERUTF1_RS03725,NSERUTF1_0743,-,-,-,SPW repeat protein,protein-coding,-,-,-,SPW repeat protein,20201230,-
