#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
247156,3293563,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Nocardia farcinica str. IFM 10152; Nocardia farcinica strain IFM 10152).,other,-,-,-,-,20150427,-
247156,61131507,NFA_RS03420,NFA_RS03420,NFA_6730|nfa6730,-,-,-,NAD(P)/FAD-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)/FAD-dependent oxidoreductase,20201227,-
247156,61131508,NFA_RS03425,NFA_RS03425,NFA_6740|nfa6740,-,-,-,enoyl-CoA hydratase,protein-coding,-,-,-,enoyl-CoA hydratase,20201230,-
247156,61131509,NFA_RS03430,NFA_RS03430,NFA_6750|nfa6750,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20201227,-
247156,61131510,NFA_RS03435,NFA_RS03435,NFA_6760|nfa6760,-,-,-,antitoxin,protein-coding,-,-,-,antitoxin,20201230,-
247156,61131511,NFA_RS03440,NFA_RS03440,NFA_6770|nfa6770,-,-,-,ATP-dependent DNA ligase,protein-coding,-,-,-,ATP-dependent DNA ligase,20201230,-
247156,61131512,NFA_RS03445,NFA_RS03445,NFA_6780|nfa6780,-,-,-,antitoxin,protein-coding,-,-,-,antitoxin,20201227,-
247156,61131513,NFA_RS03450,NFA_RS03450,NFA_6790|nfa6790,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131514,NFA_RS03455,NFA_RS03455,NFA_6800|nfa6800,-,-,-,energy-coupling factor transporter transmembrane protein EcfT,protein-coding,-,-,-,energy-coupling factor transporter transmembrane protein EcfT,20201230,-
247156,61131515,NFA_RS03460,NFA_RS03460,NFA_6810|nfa6810,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201227,-
247156,61131516,NFA_RS03475,NFA_RS03475,NFA_6830|nfa6830,-,-,-,RNA pseudouridine synthase,protein-coding,-,-,-,RNA pseudouridine synthase,20201230,-
247156,61131517,NFA_RS03480,NFA_RS03480,NFA_6840|nfa6840,-,-,-,adenylate/guanylate cyclase domain-containing protein,protein-coding,-,-,-,adenylate/guanylate cyclase domain-containing protein,20201230,-
247156,61131518,NFA_RS03485,NFA_RS03485,NFA_6850|nfa6850,-,-,-,ornithine decarboxylase,protein-coding,-,-,-,ornithine decarboxylase,20201230,-
247156,61131519,NFA_RS03490,NFA_RS03490,NFA_6860|nfa6860,-,-,-,winged helix DNA-binding domain-containing protein,protein-coding,-,-,-,winged helix DNA-binding domain-containing protein,20210313,-
247156,61131520,NFA_RS03495,NFA_RS03495,NFA_6880|nfa6880,-,-,-,hemerythrin domain-containing protein,protein-coding,-,-,-,hemerythrin domain-containing protein,20201230,-
247156,61131521,NFA_RS03500,NFA_RS03500,NFA_6890|nfa6890,-,-,-,metallophosphoesterase,protein-coding,-,-,-,metallophosphoesterase,20210605,-
247156,61131522,NFA_RS03505,NFA_RS03505,NFA_6900|nfa6900,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131523,NFA_RS03510,NFA_RS03510,NFA_6910|nfa6910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131524,NFA_RS03515,NFA_RS03515,NFA_6920|nfa6920,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131525,NFA_RS03520,NFA_RS03520,NFA_6930|nfa6930,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20201230,-
247156,61131526,NFA_RS03525,NFA_RS03525,NFA_6940|nfa6940,-,-,-,HAMP domain-containing histidine kinase,protein-coding,-,-,-,HAMP domain-containing histidine kinase,20201230,-
247156,61131527,NFA_RS03530,NFA_RS03530,NFA_6950|nfa6950,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131528,NFA_RS03535,NFA_RS03535,NFA_6960|nfa6960,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20201230,-
247156,61131529,NFA_RS03540,NFA_RS03540,NFA_6970|nfa6970,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201230,-
247156,61131530,NFA_RS03545,NFA_RS03545,NFA_80170|nfa80170,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
247156,61131531,NFA_RS03550,NFA_RS03550,NFA_6980|nfa6980,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131532,NFA_RS03555,NFA_RS03555,NFA_7000|nfa7000,-,-,-,kinase,protein-coding,-,-,-,kinase,20201230,-
247156,61131533,NFA_RS03560,NFA_RS03560,NFA_7010|nfa7010,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210417,-
247156,61131534,NFA_RS03565,NFA_RS03565,NFA_7020|nfa7020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131535,NFA_RS03575,NFA_RS03575,NFA_7040|nfa7040,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
247156,61131536,NFA_RS03580,NFA_RS03580,NFA_7050|nfa7050,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131537,NFA_RS03585,NFA_RS03585,NFA_7060|nfa7060,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131538,NFA_RS03590,NFA_RS03590,NFA_7080|nfa7080,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131539,NFA_RS03595,NFA_RS03595,NFA_7090|nfa7090,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210417,-
247156,61131540,NFA_RS03600,NFA_RS03600,NFA_7100|nfa7100,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131541,NFA_RS03605,NFA_RS03605,NFA_7110|nfa7110,-,-,-,tyrosine-type recombinase/integrase,protein-coding,-,-,-,tyrosine-type recombinase/integrase,20210605,-
247156,61131542,NFA_RS03610,NFA_RS03610,NFA_80180|nfa80180,-,-,-,tRNA,tRNA,-,-,-,-,20201226,-
247156,61131543,NFA_RS03615,NFA_RS03615,NFA_7120|nfa7120,-,-,-,long-chain fatty acid--CoA ligase,protein-coding,-,-,-,long-chain fatty acid--CoA ligase,20201230,-
247156,61131544,NFA_RS03620,NFA_RS03620,NFA_7130|nfa7130,-,-,-,NAD(P)/FAD-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)/FAD-dependent oxidoreductase,20201230,-
247156,61131545,NFA_RS03625,NFA_RS03625,NFA_7140|nfa7140,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131546,NFA_RS03630,NFA_RS03630,NFA_7150|nfa7150,-,-,-,nitronate monooxygenase,protein-coding,-,-,-,nitronate monooxygenase,20210605,-
247156,61131547,NFA_RS03635,NFA_RS03635,NFA_7160|nfa7160,-,-,-,M23 family metallopeptidase,protein-coding,-,-,-,M23 family metallopeptidase,20201227,-
247156,61131548,NFA_RS03640,NFA_RS03640,NFA_7170|nfa7170,-,-,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20201226,-
247156,61131549,NFA_RS03645,NFA_RS03645,NFA_7180|nfa7180,-,-,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20201227,-
247156,61131550,NFA_RS03650,NFA_RS03650,NFA_7190|nfa7190,-,-,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20201230,-
247156,61131551,NFA_RS03655,NFA_RS03655,NFA_7200|nfa7200,-,-,-,pseudo,pseudo,-,-,-,-,20201226,-
247156,61131552,NFA_RS03660,NFA_RS03660,NFA_7210|nfa7210,-,-,-,esterase family protein,protein-coding,-,-,-,esterase family protein,20201230,-
247156,61131553,NFA_RS03665,NFA_RS03665,NFA_7220|nfa7220,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20201230,-
247156,61131554,NFA_RS03670,NFA_RS03670,NFA_7230|nfa7230,-,-,-,enoyl-CoA hydratase,protein-coding,-,-,-,enoyl-CoA hydratase,20201230,-
247156,61131555,NFA_RS03675,NFA_RS03675,NFA_7240|nfa7240,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20201227,-
247156,61131556,NFA_RS03680,NFA_RS03680,NFA_7250|nfa7250,-,-,-,aldehyde dehydrogenase family protein,protein-coding,-,-,-,aldehyde dehydrogenase family protein,20201227,-
247156,61131557,NFA_RS03685,NFA_RS03685,NFA_7260|nfa7260,-,-,-,daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein,protein-coding,-,-,-,daunorubicin resistance protein DrrA family ABC transporter ATP-binding protein,20201230,-
247156,61131558,NFA_RS03690,NFA_RS03690,NFA_7270|nfa7270,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201230,-
247156,61131559,NFA_RS03695,NFA_RS03695,NFA_7280|nfa7280,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20201230,-
247156,61131560,NFA_RS03700,NFA_RS03700,NFA_7290|nfa7290,-,-,-,lycopene cyclase,protein-coding,-,-,-,lycopene cyclase,20201230,-
247156,61131561,NFA_RS03705,NFA_RS03705,NFA_7300|nfa7300,-,-,-,DUF4442 domain-containing protein,protein-coding,-,-,-,DUF4442 domain-containing protein,20201227,-
247156,61131562,NFA_RS03710,NFA_RS03710,NFA_7310|nfa7310,-,-,-,DUF2804 domain-containing protein,protein-coding,-,-,-,DUF2804 domain-containing protein,20201230,-
247156,61131563,rpsJ,NFA_RS03715,NFA_7320|nfa7320,-,-,-,30S ribosomal protein S10,protein-coding,-,-,-,30S ribosomal protein S10,20201230,-
247156,61131564,NFA_RS03720,NFA_RS03720,NFA_7330|nfa7330,-,-,-,50S ribosomal protein L3,protein-coding,-,-,-,50S ribosomal protein L3,20201230,-
247156,61131565,rplD,NFA_RS03725,NFA_7340|nfa7340,-,-,-,50S ribosomal protein L4,protein-coding,-,-,-,50S ribosomal protein L4,20201230,-
247156,61131566,rplW,NFA_RS03730,NFA_7350|nfa7350,-,-,-,50S ribosomal protein L23,protein-coding,-,-,-,50S ribosomal protein L23,20201230,-
247156,61131567,rplB,NFA_RS03735,NFA_7360|nfa7360,-,-,-,50S ribosomal protein L2,protein-coding,-,-,-,50S ribosomal protein L2,20201230,-
247156,61131568,rpsS,NFA_RS03740,NFA_7370|nfa7370,-,-,-,30S ribosomal protein S19,protein-coding,-,-,-,30S ribosomal protein S19,20201230,-
247156,61131569,rplV,NFA_RS03745,NFA_7380|nfa7380,-,-,-,50S ribosomal protein L22,protein-coding,-,-,-,50S ribosomal protein L22,20201230,-
247156,61131570,rpsC,NFA_RS03750,NFA_7390|nfa7390,-,-,-,30S ribosomal protein S3,protein-coding,-,-,-,30S ribosomal protein S3,20201230,-
247156,61131571,rplP,NFA_RS03755,NFA_7400|nfa7400,-,-,-,50S ribosomal protein L16,protein-coding,-,-,-,50S ribosomal protein L16,20201230,-
247156,61131572,NFA_RS03760,NFA_RS03760,NFA_7410|nfa7410,-,-,-,50S ribosomal protein L29,protein-coding,-,-,-,50S ribosomal protein L29,20201230,-
247156,61131573,rpsQ,NFA_RS03765,NFA_7420|nfa7420,-,-,-,30S ribosomal protein S17,protein-coding,-,-,-,30S ribosomal protein S17,20201230,-
247156,61131574,NFA_RS03770,NFA_RS03770,NFA_7430|nfa7430,-,-,-,HD domain-containing protein,protein-coding,-,-,-,HD domain-containing protein,20210605,-
247156,61131575,NFA_RS03775,NFA_RS03775,NFA_7440|nfa7440,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20201230,-
247156,61131576,NFA_RS03780,NFA_RS03780,NFA_7450|nfa7450,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131577,NFA_RS03795,NFA_RS03795,NFA_7455|nfa7455,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20210605,-
247156,61131578,NFA_RS03800,NFA_RS03800,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131579,NFA_RS03810,NFA_RS03810,NFA_7470|nfa7470,-,-,-,CPBP family intramembrane metalloprotease,protein-coding,-,-,-,CPBP family intramembrane metalloprotease,20201227,-
247156,61131580,NFA_RS03815,NFA_RS03815,NFA_7480|nfa7480,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131581,NFA_RS03820,NFA_RS03820,NFA_7490|nfa7490,-,-,-,RluA family pseudouridine synthase,protein-coding,-,-,-,RluA family pseudouridine synthase,20201230,-
247156,61131582,NFA_RS03825,NFA_RS03825,NFA_7500|nfa7500,-,-,-,TIGR03667 family PPOX class F420-dependent oxidoreductase,protein-coding,-,-,-,TIGR03667 family PPOX class F420-dependent oxidoreductase,20201230,-
247156,61131583,NFA_RS03830,NFA_RS03830,NFA_7510|nfa7510,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201230,-
247156,61131584,NFA_RS03835,NFA_RS03835,NFA_7520|nfa7520,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20201230,-
247156,61131585,NFA_RS03840,NFA_RS03840,NFA_7530|nfa7530,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20201230,-
247156,61131586,NFA_RS03845,NFA_RS03845,NFA_7540|nfa7540,-,-,-,substrate-binding domain-containing protein,protein-coding,-,-,-,substrate-binding domain-containing protein,20201227,-
247156,61131587,NFA_RS03850,NFA_RS03850,NFA_7550|nfa7550,-,-,-,ATP-dependent Clp protease ATP-binding subunit,protein-coding,-,-,-,ATP-dependent Clp protease ATP-binding subunit,20201230,-
247156,61131588,NFA_RS03855,NFA_RS03855,NFA_7560|nfa7560,-,-,-,aliphatic amidase,protein-coding,-,-,-,aliphatic amidase,20201230,-
247156,61131589,NFA_RS03860,NFA_RS03860,NFA_7570|nfa7570,-,-,-,AmiS/UreI family transporter,protein-coding,-,-,-,AmiS/UreI family transporter,20201230,-
247156,61131590,NFA_RS03865,NFA_RS03865,NFA_7580|nfa7580,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
247156,61131591,NFA_RS03870,NFA_RS03870,NFA_7590|nfa7590,-,-,-,siderophore-interacting protein,protein-coding,-,-,-,siderophore-interacting protein,20201230,-
247156,61131592,NFA_RS03875,NFA_RS03875,NFA_7600|nfa7600,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131593,NFA_RS03880,NFA_RS03880,NFA_7610|nfa7610,-,-,-,SidA/IucD/PvdA family monooxygenase,protein-coding,-,-,-,SidA/IucD/PvdA family monooxygenase,20201227,-
247156,61131594,NFA_RS03885,NFA_RS03885,NFA_7620|nfa7620,-,-,-,acetyltransferase,protein-coding,-,-,-,acetyltransferase,20201230,-
247156,61131595,NFA_RS03890,NFA_RS03890,NFA_7630|nfa7630,-,-,-,thioesterase,protein-coding,-,-,-,thioesterase,20201230,-
247156,61131596,NFA_RS03895,NFA_RS03895,NFA_7640|nfa7640,-,-,-,polyketide synthase,protein-coding,-,-,-,polyketide synthase,20201227,-
247156,61131597,nbtC,NFA_RS03900,NFA_7650|nfa7650,-,-,-,nocobactin polyketide synthase NbtC,protein-coding,-,-,-,nocobactin polyketide synthase NbtC,20201227,-
247156,61131598,NFA_RS03905,NFA_RS03905,NFA_7660|nfa7660,-,-,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20201230,-
247156,61131599,NFA_RS03910,NFA_RS03910,NFA_7670|nfa7670,-,-,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20201230,-
247156,61131600,NFA_RS03915,NFA_RS03915,NFA_7680|nfa7680,-,-,-,non-ribosomal peptide synthetase,protein-coding,-,-,-,non-ribosomal peptide synthetase,20201230,-
247156,61131601,NFA_RS03920,NFA_RS03920,NFA_7690|nfa7690,-,-,-,type II toxin-antitoxin system PemK/MazF family toxin,protein-coding,-,-,-,type II toxin-antitoxin system PemK/MazF family toxin,20201230,-
247156,61131602,NFA_RS03925,NFA_RS03925,NFA_7700|nfa7700,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131603,NFA_RS03930,NFA_RS03930,NFA_7710|nfa7710,-,-,-,SagB family peptide dehydrogenase,protein-coding,-,-,-,SagB family peptide dehydrogenase,20201230,-
247156,61131604,NFA_RS03935,NFA_RS03935,NFA_7720|nfa7720,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20201230,-
247156,61131605,NFA_RS03940,NFA_RS03940,NFA_7730|nfa7730,-,-,-,ABC transporter ATP-binding protein/permease,protein-coding,-,-,-,ABC transporter ATP-binding protein/permease,20201230,-
247156,61131606,rplN,NFA_RS03945,NFA_7740|nfa7740,-,-,-,50S ribosomal protein L14,protein-coding,-,-,-,50S ribosomal protein L14,20201230,-
247156,61131607,rplX,NFA_RS03950,NFA_7750|nfa7750,-,-,-,50S ribosomal protein L24,protein-coding,-,-,-,50S ribosomal protein L24,20201230,-
247156,61131608,rplE,NFA_RS03955,NFA_7760|nfa7760,-,-,-,50S ribosomal protein L5,protein-coding,-,-,-,50S ribosomal protein L5,20201230,-
247156,61131609,NFA_RS03960,NFA_RS03960,NFA_7770|nfa7770,-,-,-,type Z 30S ribosomal protein S14,protein-coding,-,-,-,type Z 30S ribosomal protein S14,20201230,-
247156,61131610,NFA_RS03965,NFA_RS03965,NFA_7780|nfa7780,-,-,-,Uma2 family endonuclease,protein-coding,-,-,-,Uma2 family endonuclease,20201227,-
247156,61131611,NFA_RS03975,NFA_RS03975,NFA_7800|nfa7800,-,-,-,pseudo,pseudo,-,-,-,-,20201226,-
247156,61131612,NFA_RS03980,NFA_RS03980,NFA_7810|nfa7810,-,-,-,response regulator transcription factor,protein-coding,-,-,-,response regulator transcription factor,20201230,-
247156,61131613,NFA_RS03985,NFA_RS03985,NFA_7820|nfa7820,-,-,-,sensor histidine kinase,protein-coding,-,-,-,sensor histidine kinase,20201227,-
247156,61131614,NFA_RS03990,NFA_RS03990,NFA_7830|nfa7830,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131615,NFA_RS03995,NFA_RS03995,NFA_7840|nfa7840,-,-,-,ArsB/NhaD family transporter,protein-coding,-,-,-,ArsB/NhaD family transporter,20201230,-
247156,61131616,NFA_RS04000,NFA_RS04000,NFA_7850|nfa7850,-,-,-,MerR family transcriptional regulator,protein-coding,-,-,-,MerR family transcriptional regulator,20210417,-
247156,61131617,NFA_RS04005,NFA_RS04005,NFA_7860|nfa7860,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201230,-
247156,61131618,NFA_RS04010,NFA_RS04010,NFA_7870|nfa7870,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20201230,-
247156,61131619,rpsH,NFA_RS04015,NFA_7880|nfa7880,-,-,-,30S ribosomal protein S8,protein-coding,-,-,-,30S ribosomal protein S8,20201230,-
247156,61131620,rplF,NFA_RS04020,NFA_7890|nfa7890,-,-,-,50S ribosomal protein L6,protein-coding,-,-,-,50S ribosomal protein L6,20201230,-
247156,61131621,rplR,NFA_RS04025,NFA_7900|nfa7900,-,-,-,50S ribosomal protein L18,protein-coding,-,-,-,50S ribosomal protein L18,20201230,-
247156,61131622,rpsE,NFA_RS04030,NFA_7910|nfa7910,-,-,-,30S ribosomal protein S5,protein-coding,-,-,-,30S ribosomal protein S5,20201230,-
247156,61131623,rpmD,NFA_RS04035,NFA_7920|nfa7920,-,-,-,50S ribosomal protein L30,protein-coding,-,-,-,50S ribosomal protein L30,20201230,-
247156,61131624,rplO,NFA_RS04040,NFA_7930|nfa7930,-,-,-,50S ribosomal protein L15,protein-coding,-,-,-,50S ribosomal protein L15,20201230,-
247156,61131625,secY,NFA_RS04045,NFA_7940|nfa7940,-,-,-,preprotein translocase subunit SecY,protein-coding,-,-,-,preprotein translocase subunit SecY,20201230,-
247156,61131626,NFA_RS04050,NFA_RS04050,NFA_7950|nfa7950,-,-,-,adenylate kinase,protein-coding,-,-,-,adenylate kinase,20201230,-
247156,61131627,map,NFA_RS04055,NFA_7960|nfa7960,-,-,-,type I methionyl aminopeptidase,protein-coding,-,-,-,type I methionyl aminopeptidase,20201230,-
247156,61131628,NFA_RS04060,NFA_RS04060,NFA_7970|nfa7970,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
247156,61131629,NFA_RS04065,NFA_RS04065,NFA_7980|nfa7980,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131630,NFA_RS04075,NFA_RS04075,NFA_8000|nfa8000,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131631,NFA_RS04080,NFA_RS04080,NFA_8010|nfa8010,-,-,-,YbaB/EbfC family nucleoid-associated protein,protein-coding,-,-,-,YbaB/EbfC family nucleoid-associated protein,20201230,-
247156,61131632,NFA_RS04085,NFA_RS04085,NFA_8020|nfa8020,-,-,-,PE domain-containing protein,protein-coding,-,-,-,PE domain-containing protein,20201230,-
247156,61131633,NFA_RS04090,NFA_RS04090,NFA_8030|nfa8030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131634,NFA_RS04095,NFA_RS04095,NFA_8040|nfa8040,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131635,NFA_RS04100,NFA_RS04100,NFA_8050|nfa8050,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20201230,-
247156,61131636,NFA_RS04105,NFA_RS04105,NFA_8060|nfa8060,-,-,-,D-tyrosyl-tRNA(Tyr) deacylase,protein-coding,-,-,-,D-tyrosyl-tRNA(Tyr) deacylase,20201230,-
247156,61131637,NFA_RS04120,NFA_RS04120,NFA_8090|nfa8090,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131638,NFA_RS04125,NFA_RS04125,NFA_8100|nfa8100,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131639,NFA_RS04130,NFA_RS04130,NFA_8110|nfa8110,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131640,NFA_RS04135,NFA_RS04135,NFA_8120|nfa8120,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131641,NFA_RS04140,NFA_RS04140,NFA_8130|nfa8130,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131642,NFA_RS04145,NFA_RS04145,NFA_8140|nfa8140,-,-,-,ESX secretion-associated protein EspG,protein-coding,-,-,-,ESX secretion-associated protein EspG,20201230,-
247156,61131643,NFA_RS04150,NFA_RS04150,NFA_8150|nfa8150,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131644,NFA_RS04155,NFA_RS04155,NFA_8160|nfa8160,-,-,-,YbaB/EbfC family nucleoid-associated protein,protein-coding,-,-,-,YbaB/EbfC family nucleoid-associated protein,20201230,-
247156,61131645,NFA_RS04160,NFA_RS04160,NFA_8170|nfa8170,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131646,NFA_RS04165,NFA_RS04165,NFA_8180|nfa8180,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
247156,61131647,NFA_RS04170,NFA_RS04170,NFA_8190|nfa8190,-,-,-,PE family protein,protein-coding,-,-,-,PE family protein,20201230,-
247156,61131648,NFA_RS04175,NFA_RS04175,NFA_8200|nfa8200,-,-,-,PPE domain-containing protein,protein-coding,-,-,-,PPE domain-containing protein,20201230,-
247156,61131649,NFA_RS04180,NFA_RS04180,NFA_8210|nfa8210,-,-,-,ESX secretion-associated protein EspG,protein-coding,-,-,-,ESX secretion-associated protein EspG,20201230,-
247156,61131650,NFA_RS04185,NFA_RS04185,NFA_8220|nfa8220,-,-,-,WXG100 family type VII secretion target,protein-coding,-,-,-,WXG100 family type VII secretion target,20201230,-
247156,61131651,NFA_RS04190,NFA_RS04190,NFA_8230|nfa8230,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201226,-
247156,61131652,eccE,NFA_RS04195,NFA_8240|nfa8240,-,-,-,type VII secretion protein EccE,protein-coding,-,-,-,type VII secretion protein EccE,20201227,-
247156,61131653,eccB,NFA_RS04200,NFA_8250|nfa8250,-,-,-,type VII secretion protein EccB,protein-coding,-,-,-,type VII secretion protein EccB,20201230,-
247156,61131654,eccA,NFA_RS04205,NFA_8260|nfa8260,-,-,-,type VII secretion AAA-ATPase EccA,protein-coding,-,-,-,type VII secretion AAA-ATPase EccA,20201230,-
247156,61131655,eccD,NFA_RS04210,NFA_8270|nfa8270,-,-,-,type VII secretion integral membrane protein EccD,protein-coding,-,-,-,type VII secretion integral membrane protein EccD,20201230,-
247156,61131656,mycP,NFA_RS04215,NFA_8280|nfa8280,-,-,-,type VII secretion-associated serine protease mycosin,protein-coding,-,-,-,type VII secretion-associated serine protease mycosin,20201230,-
247156,61131657,NFA_RS04220,NFA_RS04220,NFA_8290|nfa8290,-,-,-,type VII secretion protein EccC,protein-coding,-,-,-,type VII secretion protein EccC,20201230,-
247156,61131658,NFA_RS04225,NFA_RS04225,NFA_8300|nfa8300,-,-,-,DUF4254 domain-containing protein,protein-coding,-,-,-,DUF4254 domain-containing protein,20201230,-
247156,61131659,NFA_RS04230,NFA_RS04230,NFA_8310|nfa8310,-,-,-,MinD/ParA family protein,protein-coding,-,-,-,MinD/ParA family protein,20201227,-
247156,61131660,infA,NFA_RS04235,NFA_8320|nfa8320,-,-,-,translation initiation factor IF-1,protein-coding,-,-,-,translation initiation factor IF-1,20201230,-
247156,61131661,rpmJ,NFA_RS04240,NFA_8330|nfa8330,-,-,-,50S ribosomal protein L36,protein-coding,-,-,-,50S ribosomal protein L36,20201230,-
247156,61131662,rpsM,NFA_RS04245,NFA_8340|nfa8340,-,-,-,30S ribosomal protein S13,protein-coding,-,-,-,30S ribosomal protein S13,20201230,-
247156,61131663,rpsK,NFA_RS04250,NFA_8350|nfa8350,-,-,-,30S ribosomal protein S11,protein-coding,-,-,-,30S ribosomal protein S11,20201230,-
247156,61131664,rpsD,NFA_RS04255,NFA_8360|nfa8360,-,-,-,30S ribosomal protein S4,protein-coding,-,-,-,30S ribosomal protein S4,20201230,-
247156,61131665,NFA_RS04260,NFA_RS04260,NFA_8370|nfa8370,-,-,-,DNA-directed RNA polymerase subunit alpha,protein-coding,-,-,-,DNA-directed RNA polymerase subunit alpha,20201230,-
247156,61131666,rplQ,NFA_RS04265,NFA_8380|nfa8380,-,-,-,50S ribosomal protein L17,protein-coding,-,-,-,50S ribosomal protein L17,20201230,-
247156,61131667,truA,NFA_RS04270,NFA_8390|nfa8390,-,-,-,tRNA pseudouridine(38-40) synthase TruA,protein-coding,-,-,-,tRNA pseudouridine(38-40) synthase TruA,20210424,-
