#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1076926,52302163,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20210407,-
1076926,64267200,E0J21_RS10795,E0J21_RS10795,E0J21_10795,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210424,-
1076926,64267201,E0J21_RS10800,E0J21_RS10800,E0J21_10800,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267202,E0J21_RS10805,E0J21_RS10805,E0J21_10805,-,-,-,aspartate aminotransferase family protein,protein-coding,-,-,-,aspartate aminotransferase family protein,20210424,-
1076926,64267203,E0J21_RS10815,E0J21_RS10815,E0J21_10815,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267204,E0J21_RS10820,E0J21_RS10820,E0J21_10820,-,-,-,TIGR02594 family protein,protein-coding,-,-,-,TIGR02594 family protein,20210424,-
1076926,64267205,E0J21_RS10830,E0J21_RS10830,E0J21_10830,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210424,-
1076926,64267206,E0J21_RS10835,E0J21_RS10835,E0J21_10835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267207,E0J21_RS10845,E0J21_RS10845,E0J21_10845,-,-,-,potassium transporter Kup,protein-coding,-,-,-,potassium transporter Kup,20210424,-
1076926,64267208,E0J21_RS10850,E0J21_RS10850,E0J21_10850,-,-,-,Na+/H+ antiporter,protein-coding,-,-,-,Na+/H+ antiporter,20210424,-
1076926,64267209,E0J21_RS10855,E0J21_RS10855,E0J21_10855,-,-,-,"protocatechuate 3,4-dioxygenase",protein-coding,-,-,-,"protocatechuate 3,4-dioxygenase",20210424,-
1076926,64267210,E0J21_RS10860,E0J21_RS10860,E0J21_10860,-,-,-,molybdopterin-dependent oxidoreductase,protein-coding,-,-,-,molybdopterin-dependent oxidoreductase,20210424,-
1076926,64267211,E0J21_RS10865,E0J21_RS10865,E0J21_10865,-,-,-,cytochrome b/b6 domain-containing protein,protein-coding,-,-,-,cytochrome b/b6 domain-containing protein,20210424,-
1076926,64267212,E0J21_RS10870,E0J21_RS10870,E0J21_10870,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210424,-
1076926,64267213,E0J21_RS10875,E0J21_RS10875,E0J21_10875,-,-,-,DUF1109 domain-containing protein,protein-coding,-,-,-,DUF1109 domain-containing protein,20210424,-
1076926,64267214,E0J21_RS10880,E0J21_RS10880,E0J21_10880,-,-,-,nodulation protein,protein-coding,-,-,-,nodulation protein,20210423,-
1076926,64267215,E0J21_RS10885,E0J21_RS10885,E0J21_10885,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210424,-
1076926,64267216,E0J21_RS10890,E0J21_RS10890,E0J21_10890,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20210424,-
1076926,64267217,E0J21_RS10900,E0J21_RS10900,E0J21_10900,-,-,-,EamA family transporter,protein-coding,-,-,-,EamA family transporter,20210424,-
1076926,64267218,E0J21_RS10905,E0J21_RS10905,E0J21_10905,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210424,-
1076926,64267219,E0J21_RS10910,E0J21_RS10910,E0J21_10910,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210424,-
1076926,64267220,E0J21_RS10915,E0J21_RS10915,E0J21_10915,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210424,-
1076926,64267221,E0J21_RS10920,E0J21_RS10920,E0J21_10920,-,-,-,efflux RND transporter periplasmic adaptor subunit,protein-coding,-,-,-,efflux RND transporter periplasmic adaptor subunit,20210424,-
1076926,64267222,E0J21_RS10925,E0J21_RS10925,E0J21_10925,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210424,-
1076926,64267223,E0J21_RS10930,E0J21_RS10930,E0J21_10930,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210424,-
1076926,64267224,E0J21_RS10935,E0J21_RS10935,E0J21_10935,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210423,-
1076926,64267225,E0J21_RS10940,E0J21_RS10940,E0J21_10940,-,-,-,dienelactone hydrolase family protein,protein-coding,-,-,-,dienelactone hydrolase family protein,20210424,-
1076926,64267226,E0J21_RS10945,E0J21_RS10945,E0J21_10945,-,-,-,cysteine hydrolase,protein-coding,-,-,-,cysteine hydrolase,20210424,-
1076926,64267227,E0J21_RS10950,E0J21_RS10950,E0J21_10950,-,-,-,primary-amine oxidase,protein-coding,-,-,-,primary-amine oxidase,20210424,-
1076926,64267228,E0J21_RS10955,E0J21_RS10955,E0J21_10955,-,-,-,APC family permease,protein-coding,-,-,-,APC family permease,20210424,-
1076926,64267229,E0J21_RS10960,E0J21_RS10960,E0J21_10960,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,AraC family transcriptional regulator,20210424,-
1076926,64267230,modA,E0J21_RS10965,E0J21_10965,-,-,-,molybdate ABC transporter substrate-binding protein,protein-coding,-,-,-,molybdate ABC transporter substrate-binding protein,20210423,-
1076926,64267231,E0J21_RS10970,E0J21_RS10970,E0J21_10970,-,-,-,cytochrome C oxidase subunit IV family protein,protein-coding,-,-,-,cytochrome C oxidase subunit IV family protein,20210424,-
1076926,64267232,E0J21_RS10975,E0J21_RS10975,E0J21_10975,-,-,-,cytochrome c oxidase subunit 3,protein-coding,-,-,-,cytochrome c oxidase subunit 3,20210424,-
1076926,64267233,E0J21_RS10980,E0J21_RS10980,E0J21_10980,-,-,-,cytochrome c oxidase subunit 3,protein-coding,-,-,-,cytochrome c oxidase subunit 3,20210424,-
1076926,64267234,ctaD,E0J21_RS10985,E0J21_10985,-,-,-,cytochrome c oxidase subunit I,protein-coding,-,-,-,cytochrome c oxidase subunit I,20210424,-
1076926,64267235,E0J21_RS10990,E0J21_RS10990,E0J21_10990,-,-,-,cytochrome c oxidase subunit II,protein-coding,-,-,-,cytochrome c oxidase subunit II,20210426,-
1076926,64267236,E0J21_RS10995,E0J21_RS10995,E0J21_10995,-,-,-,cytochrome c family protein,protein-coding,-,-,-,cytochrome c family protein,20210424,-
1076926,64267237,E0J21_RS11000,E0J21_RS11000,E0J21_11000,-,-,-,LysE family translocator,protein-coding,-,-,-,LysE family translocator,20210424,-
1076926,64267238,E0J21_RS11005,E0J21_RS11005,E0J21_11005,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267239,E0J21_RS11010,E0J21_RS11010,E0J21_11010,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210424,-
1076926,64267240,E0J21_RS11015,E0J21_RS11015,E0J21_11015,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1076926,64267241,E0J21_RS11020,E0J21_RS11020,E0J21_11020,-,-,-,MYG1 family protein,protein-coding,-,-,-,MYG1 family protein,20210424,-
1076926,64267242,E0J21_RS11025,E0J21_RS11025,E0J21_11025,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210424,-
1076926,64267243,E0J21_RS11030,E0J21_RS11030,E0J21_11030,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20210424,-
1076926,64267244,E0J21_RS11035,E0J21_RS11035,E0J21_11035,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20210424,-
1076926,64267245,E0J21_RS11040,E0J21_RS11040,E0J21_11040,-,-,-,type II toxin-antitoxin system prevent-host-death family antitoxin,protein-coding,-,-,-,type II toxin-antitoxin system prevent-host-death family antitoxin,20210426,-
1076926,64267246,E0J21_RS11045,E0J21_RS11045,E0J21_11045,-,-,-,type II toxin-antitoxin system VapC family toxin,protein-coding,-,-,-,type II toxin-antitoxin system VapC family toxin,20210426,-
1076926,64267247,E0J21_RS11050,E0J21_RS11050,E0J21_11050,-,-,-,TIGR01244 family phosphatase,protein-coding,-,-,-,TIGR01244 family phosphatase,20210424,-
1076926,64267248,E0J21_RS11055,E0J21_RS11055,E0J21_11055,-,-,-,DsrE family protein,protein-coding,-,-,-,DsrE family protein,20210424,-
1076926,64267249,E0J21_RS11060,E0J21_RS11060,E0J21_11060,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267250,E0J21_RS11065,E0J21_RS11065,E0J21_11065,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,AraC family transcriptional regulator,20210424,-
1076926,64267251,E0J21_RS11070,E0J21_RS11070,E0J21_11070,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210424,-
1076926,64267252,E0J21_RS11075,E0J21_RS11075,E0J21_11075,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210424,-
1076926,64267253,E0J21_RS11080,E0J21_RS11080,E0J21_11080,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210424,-
1076926,64267254,E0J21_RS11085,E0J21_RS11085,E0J21_11085,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210424,-
1076926,64267255,E0J21_RS11090,E0J21_RS11090,E0J21_11090,-,-,-,DUF1127 domain-containing protein,protein-coding,-,-,-,DUF1127 domain-containing protein,20210424,-
1076926,64267256,E0J21_RS11095,E0J21_RS11095,E0J21_11095,-,-,-,adenylate cyclase,protein-coding,-,-,-,adenylate cyclase,20210424,-
1076926,64267257,E0J21_RS11100,E0J21_RS11100,E0J21_11100,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210424,-
1076926,64267258,E0J21_RS11105,E0J21_RS11105,E0J21_11105,-,-,-,aldo/keto reductase,protein-coding,-,-,-,aldo/keto reductase,20210424,-
1076926,64267259,E0J21_RS11110,E0J21_RS11110,E0J21_11110,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267260,E0J21_RS11115,E0J21_RS11115,E0J21_11115,-,-,-,NmrA family NAD(P)-binding protein,protein-coding,-,-,-,NmrA family NAD(P)-binding protein,20210424,-
1076926,64267261,ftsZ,E0J21_RS11120,E0J21_11120,-,-,-,cell division protein FtsZ,protein-coding,-,-,-,cell division protein FtsZ,20210426,-
1076926,64267262,E0J21_RS11125,E0J21_RS11125,E0J21_11125,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267263,E0J21_RS11130,E0J21_RS11130,E0J21_11130,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267264,E0J21_RS11135,E0J21_RS11135,E0J21_11135,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267265,E0J21_RS11145,E0J21_RS11145,E0J21_11145,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267266,E0J21_RS11150,E0J21_RS11150,E0J21_11150,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210424,-
1076926,64267267,E0J21_RS11155,E0J21_RS11155,E0J21_11155,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210424,-
1076926,64267268,E0J21_RS11160,E0J21_RS11160,E0J21_11160,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267269,E0J21_RS11165,E0J21_RS11165,E0J21_11165,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267270,E0J21_RS11170,E0J21_RS11170,E0J21_11170,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267271,E0J21_RS11175,E0J21_RS11175,E0J21_11175,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267272,E0J21_RS11180,E0J21_RS11180,E0J21_11180,-,-,-,DUF1772 domain-containing protein,protein-coding,-,-,-,DUF1772 domain-containing protein,20210424,-
1076926,64267273,E0J21_RS11185,E0J21_RS11185,E0J21_11185,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210424,-
1076926,64267274,E0J21_RS11190,E0J21_RS11190,E0J21_11190,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267275,E0J21_RS11195,E0J21_RS11195,E0J21_11195,-,-,-,SRPBCC family protein,protein-coding,-,-,-,SRPBCC family protein,20210424,-
1076926,64267276,E0J21_RS11205,E0J21_RS11205,E0J21_11205,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1076926,64267277,E0J21_RS11210,E0J21_RS11210,E0J21_11210,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210424,-
1076926,64267278,E0J21_RS11215,E0J21_RS11215,E0J21_11215,-,-,-,DUF4168 domain-containing protein,protein-coding,-,-,-,DUF4168 domain-containing protein,20210424,-
1076926,64267279,E0J21_RS11220,E0J21_RS11220,E0J21_11220,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267280,E0J21_RS11225,E0J21_RS11225,E0J21_11225,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267281,E0J21_RS11230,E0J21_RS11230,E0J21_11230,-,-,-,EAL domain-containing protein,protein-coding,-,-,-,EAL domain-containing protein,20210424,-
1076926,64267282,E0J21_RS11235,E0J21_RS11235,E0J21_11235,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267283,E0J21_RS11240,E0J21_RS11240,E0J21_11240,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210424,-
1076926,64267284,E0J21_RS11245,E0J21_RS11245,E0J21_11245,-,-,-,SpoIIE family protein phosphatase,protein-coding,-,-,-,SpoIIE family protein phosphatase,20210424,-
1076926,64267285,E0J21_RS11250,E0J21_RS11250,E0J21_11250,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1076926,64267286,E0J21_RS11255,E0J21_RS11255,E0J21_11255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1076926,64267287,E0J21_RS11260,E0J21_RS11260,E0J21_11260,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267288,E0J21_RS11265,E0J21_RS11265,E0J21_11265,-,-,-,beta-galactosidase,protein-coding,-,-,-,beta-galactosidase,20210424,-
1076926,64267289,ugpC,E0J21_RS11270,E0J21_11270,-,-,-,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,protein-coding,-,-,-,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,20210424,-
1076926,64267290,E0J21_RS11275,E0J21_RS11275,E0J21_11275,-,-,-,carbohydrate ABC transporter permease,protein-coding,-,-,-,carbohydrate ABC transporter permease,20210424,-
1076926,64267291,E0J21_RS11280,E0J21_RS11280,E0J21_11280,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,sugar ABC transporter permease,20210424,-
1076926,64267292,E0J21_RS11285,E0J21_RS11285,E0J21_11285,-,-,-,carbohydrate ABC transporter substrate-binding protein,protein-coding,-,-,-,carbohydrate ABC transporter substrate-binding protein,20210424,-
1076926,64267293,E0J21_RS11290,E0J21_RS11290,E0J21_11290,-,-,-,ROK family protein,protein-coding,-,-,-,ROK family protein,20210424,-
1076926,64267294,E0J21_RS11295,E0J21_RS11295,E0J21_11295,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210424,-
1076926,64267295,E0J21_RS11300,E0J21_RS11300,E0J21_11300,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210424,-
1076926,64267296,E0J21_RS11305,E0J21_RS11305,E0J21_11305,-,-,-,aminoglycoside phosphotransferase family protein,protein-coding,-,-,-,aminoglycoside phosphotransferase family protein,20210424,-
1076926,64267297,E0J21_RS11310,E0J21_RS11310,E0J21_11310,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267298,E0J21_RS11315,E0J21_RS11315,E0J21_11315,-,-,-,antibiotic biosynthesis monooxygenase,protein-coding,-,-,-,antibiotic biosynthesis monooxygenase,20210424,-
1076926,64267299,E0J21_RS11320,E0J21_RS11320,E0J21_11320,-,-,-,DMT family transporter,protein-coding,-,-,-,DMT family transporter,20210424,-
1076926,64267300,E0J21_RS11325,E0J21_RS11325,E0J21_11325,-,-,-,PLP-dependent aminotransferase family protein,protein-coding,-,-,-,PLP-dependent aminotransferase family protein,20210424,-
1076926,64267301,E0J21_RS11330,E0J21_RS11330,E0J21_11330,-,-,-,IS110 family transposase,protein-coding,-,-,-,IS110 family transposase,20210424,-
1076926,64267302,E0J21_RS11335,E0J21_RS11335,E0J21_11335,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210426,-
1076926,64267303,E0J21_RS11340,E0J21_RS11340,E0J21_11340,-,-,-,GHKL domain-containing protein,protein-coding,-,-,-,GHKL domain-containing protein,20210424,-
1076926,64267304,E0J21_RS11345,E0J21_RS11345,E0J21_11345,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210424,-
1076926,64267305,E0J21_RS11350,E0J21_RS11350,E0J21_11350,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210424,-
1076926,64267306,E0J21_RS11355,E0J21_RS11355,E0J21_11355,-,-,-,glutathione S-transferase N-terminal domain-containing protein,protein-coding,-,-,-,glutathione S-transferase N-terminal domain-containing protein,20210424,-
1076926,64267307,E0J21_RS11360,E0J21_RS11360,E0J21_11360,-,-,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20210424,-
1076926,64267308,E0J21_RS11365,E0J21_RS11365,E0J21_11365,-,-,-,esterase,protein-coding,-,-,-,esterase,20210424,-
1076926,64267309,E0J21_RS11370,E0J21_RS11370,E0J21_11370,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267310,E0J21_RS11375,E0J21_RS11375,E0J21_11375,-,-,-,PQQ-binding-like beta-propeller repeat protein,protein-coding,-,-,-,PQQ-binding-like beta-propeller repeat protein,20210424,-
1076926,64267311,E0J21_RS11380,E0J21_RS11380,E0J21_11380,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210423,-
1076926,64267312,E0J21_RS11385,E0J21_RS11385,E0J21_11385,-,-,-,DUF899 domain-containing protein,protein-coding,-,-,-,DUF899 domain-containing protein,20210424,-
1076926,64267313,E0J21_RS11390,E0J21_RS11390,E0J21_11390,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267314,E0J21_RS11400,E0J21_RS11400,E0J21_11400,-,-,-,serine/threonine protein phosphatase,protein-coding,-,-,-,serine/threonine protein phosphatase,20210424,-
1076926,64267315,E0J21_RS11405,E0J21_RS11405,E0J21_11405,-,-,-,inositol monophosphatase,protein-coding,-,-,-,inositol monophosphatase,20210424,-
1076926,64267316,E0J21_RS11410,E0J21_RS11410,E0J21_11410,-,-,-,glycerophosphodiester phosphodiesterase family protein,protein-coding,-,-,-,glycerophosphodiester phosphodiesterase family protein,20210424,-
1076926,64267317,ugpC,E0J21_RS11415,E0J21_11415,-,-,-,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,protein-coding,-,-,-,sn-glycerol-3-phosphate ABC transporter ATP-binding protein UgpC,20210424,-
1076926,64267318,E0J21_RS11420,E0J21_RS11420,E0J21_11420,-,-,-,ABC transporter permease subunit,protein-coding,-,-,-,ABC transporter permease subunit,20210424,-
1076926,64267319,E0J21_RS11425,E0J21_RS11425,E0J21_11425,-,-,-,sugar ABC transporter permease,protein-coding,-,-,-,sugar ABC transporter permease,20210424,-
1076926,64267320,E0J21_RS11430,E0J21_RS11430,E0J21_11430,-,-,-,extracellular solute-binding protein,protein-coding,-,-,-,extracellular solute-binding protein,20210424,-
1076926,64267321,E0J21_RS11435,E0J21_RS11435,E0J21_11435,-,-,-,ROK family transcriptional regulator,protein-coding,-,-,-,ROK family transcriptional regulator,20210424,-
1076926,64267322,E0J21_RS11440,E0J21_RS11440,E0J21_11440,-,-,-,pseudo,pseudo,-,-,-,-,20210423,-
1076926,64267323,E0J21_RS11445,E0J21_RS11445,E0J21_11445,-,-,-,transglutaminase domain-containing protein,protein-coding,-,-,-,transglutaminase domain-containing protein,20210424,-
1076926,64267324,E0J21_RS11450,E0J21_RS11450,E0J21_11450,-,-,-,LLM class flavin-dependent oxidoreductase,protein-coding,-,-,-,LLM class flavin-dependent oxidoreductase,20210424,-
1076926,64267325,E0J21_RS11455,E0J21_RS11455,E0J21_11455,-,-,-,two pore domain potassium channel family protein,protein-coding,-,-,-,two pore domain potassium channel family protein,20210424,-
1076926,64267326,E0J21_RS11460,E0J21_RS11460,E0J21_11460,-,-,-,AI-2E family transporter,protein-coding,-,-,-,AI-2E family transporter,20210424,-
1076926,64267327,E0J21_RS11465,E0J21_RS11465,E0J21_11465,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,AraC family transcriptional regulator,20210424,-
1076926,64267328,E0J21_RS11470,E0J21_RS11470,E0J21_11470,-,-,-,phytanoyl-CoA dioxygenase family protein,protein-coding,-,-,-,phytanoyl-CoA dioxygenase family protein,20210424,-
1076926,64267329,E0J21_RS11475,E0J21_RS11475,E0J21_11475,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210424,-
1076926,64267330,E0J21_RS11480,E0J21_RS11480,E0J21_11480,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210424,-
1076926,64267331,E0J21_RS11485,E0J21_RS11485,E0J21_11485,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210424,-
1076926,64267332,E0J21_RS11490,E0J21_RS11490,E0J21_11490,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210424,-
1076926,64267333,E0J21_RS11495,E0J21_RS11495,E0J21_11495,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210424,-
1076926,64267334,E0J21_RS11500,E0J21_RS11500,E0J21_11500,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20210424,-
1076926,64267335,E0J21_RS11505,E0J21_RS11505,E0J21_11505,-,-,-,iron ABC transporter permease,protein-coding,-,-,-,iron ABC transporter permease,20210424,-
1076926,64267336,E0J21_RS11510,E0J21_RS11510,E0J21_11510,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20210424,-
1076926,64267337,E0J21_RS11515,E0J21_RS11515,E0J21_11515,-,-,-,adenylate/guanylate cyclase domain-containing protein,protein-coding,-,-,-,adenylate/guanylate cyclase domain-containing protein,20210424,-
1076926,64267338,E0J21_RS11520,E0J21_RS11520,E0J21_11520,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267339,E0J21_RS11525,E0J21_RS11525,E0J21_11525,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267340,E0J21_RS11530,E0J21_RS11530,E0J21_11530,-,-,-,SRPBCC domain-containing protein,protein-coding,-,-,-,SRPBCC domain-containing protein,20210426,-
1076926,64267341,E0J21_RS11535,E0J21_RS11535,E0J21_11535,-,-,-,"6,7-dimethyl-8-ribityllumazine synthase",protein-coding,-,-,-,"6,7-dimethyl-8-ribityllumazine synthase",20210424,-
1076926,64267342,E0J21_RS11540,E0J21_RS11540,E0J21_11540,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210424,-
1076926,64267343,E0J21_RS11545,E0J21_RS11545,E0J21_11545,-,-,-,cytochrome b/b6 domain-containing protein,protein-coding,-,-,-,cytochrome b/b6 domain-containing protein,20210424,-
1076926,64267344,E0J21_RS11550,E0J21_RS11550,E0J21_11550,-,-,-,winged helix-turn-helix transcriptional regulator,protein-coding,-,-,-,winged helix-turn-helix transcriptional regulator,20210424,-
1076926,64267345,E0J21_RS11555,E0J21_RS11555,E0J21_11555,-,-,-,antibiotic biosynthesis monooxygenase,protein-coding,-,-,-,antibiotic biosynthesis monooxygenase,20210423,-
1076926,64267346,E0J21_RS11560,E0J21_RS11560,E0J21_11560,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210424,-
1076926,64267347,E0J21_RS11565,E0J21_RS11565,E0J21_11565,-,-,-,class C beta-lactamase,protein-coding,-,-,-,class C beta-lactamase,20210424,-
1076926,64267348,E0J21_RS11570,E0J21_RS11570,E0J21_11570,-,-,-,DUF1194 domain-containing protein,protein-coding,-,-,-,DUF1194 domain-containing protein,20210424,-
1076926,64267349,E0J21_RS11575,E0J21_RS11575,E0J21_11575,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210424,-
1076926,64267350,E0J21_RS11580,E0J21_RS11580,E0J21_11580,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210424,-
1076926,64267351,E0J21_RS11585,E0J21_RS11585,E0J21_11585,-,-,-,RidA family protein,protein-coding,-,-,-,RidA family protein,20210424,-
1076926,64267352,E0J21_RS11590,E0J21_RS11590,E0J21_11590,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267353,E0J21_RS11595,E0J21_RS11595,E0J21_11595,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210424,-
1076926,64267354,E0J21_RS11600,E0J21_RS11600,E0J21_11600,-,-,-,GMC family oxidoreductase,protein-coding,-,-,-,GMC family oxidoreductase,20210424,-
1076926,64267355,E0J21_RS11605,E0J21_RS11605,E0J21_11605,-,-,-,GMC family oxidoreductase N-terminal domain-containing protein,protein-coding,-,-,-,GMC family oxidoreductase N-terminal domain-containing protein,20210424,-
1076926,64267356,E0J21_RS11610,E0J21_RS11610,E0J21_11610,-,-,-,Gfo/Idh/MocA family oxidoreductase,protein-coding,-,-,-,Gfo/Idh/MocA family oxidoreductase,20210424,-
1076926,64267357,E0J21_RS11615,E0J21_RS11615,E0J21_11615,-,-,-,FAD-binding protein,protein-coding,-,-,-,FAD-binding protein,20210424,-
1076926,64267358,E0J21_RS11620,E0J21_RS11620,E0J21_11620,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267359,E0J21_RS11625,E0J21_RS11625,E0J21_11625,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210423,-
1076926,64267360,xth,E0J21_RS11630,E0J21_11630,-,-,-,exodeoxyribonuclease III,protein-coding,-,-,-,exodeoxyribonuclease III,20210424,-
1076926,64267361,E0J21_RS11635,E0J21_RS11635,E0J21_11635,-,-,-,GFA family protein,protein-coding,-,-,-,GFA family protein,20210424,-
