#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
60847,10019791,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20180730,-
60847,44079010,G3I44_RS06375,G3I44_RS06375,G3I44_06375,-,-,-,phenylacetic acid degradation protein PaaB,protein-coding,-,-,-,phenylacetic acid degradation protein PaaB,20210123,-
60847,44079011,paaC,G3I44_RS06380,G3I44_06380,-,-,-,phenylacetate-CoA oxygenase subunit PaaC,protein-coding,-,-,-,phenylacetate-CoA oxygenase subunit PaaC,20210129,-
60847,44079012,G3I44_RS06385,G3I44_RS06385,G3I44_06385,-,-,-,DUF59 domain-containing protein,protein-coding,-,-,-,DUF59 domain-containing protein,20210219,-
60847,44079013,G3I44_RS06390,G3I44_RS06390,G3I44_06390,-,-,-,aldehyde dehydrogenase family protein,protein-coding,-,-,-,aldehyde dehydrogenase family protein,20210219,-
60847,44079014,G3I44_RS06395,G3I44_RS06395,G3I44_06395,-,-,-,PaaI family thioesterase,protein-coding,-,-,-,PaaI family thioesterase,20210303,-
60847,44079015,G3I44_RS06400,G3I44_RS06400,G3I44_06400,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210219,-
60847,44079016,G3I44_RS06405,G3I44_RS06405,G3I44_06405,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210219,-
60847,44079017,G3I44_RS06410,G3I44_RS06410,G3I44_06410,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210219,-
60847,44079018,G3I44_RS06415,G3I44_RS06415,G3I44_06415,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210219,-
60847,44079019,G3I44_RS06420,G3I44_RS06420,G3I44_06420,-,-,-,ABC transporter substrate-binding protein,protein-coding,-,-,-,ABC transporter substrate-binding protein,20210320,-
60847,44079020,G3I44_RS06425,G3I44_RS06425,G3I44_06425,-,-,-,monoamine oxidase,protein-coding,-,-,-,monoamine oxidase,20210123,-
60847,44079021,G3I44_RS06430,G3I44_RS06430,G3I44_06430,-,-,-,hotdog fold thioesterase,protein-coding,-,-,-,hotdog fold thioesterase,20210320,-
60847,44079022,G3I44_RS06435,G3I44_RS06435,G3I44_06435,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210219,-
60847,44079023,G3I44_RS06440,G3I44_RS06440,G3I44_06440,-,-,-,3-hydroxyacyl-CoA dehydrogenase family protein,protein-coding,-,-,-,3-hydroxyacyl-CoA dehydrogenase family protein,20210129,-
60847,44079024,G3I44_RS06445,G3I44_RS06445,G3I44_06445,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210219,-
60847,44079025,G3I44_RS06450,G3I44_RS06450,G3I44_06450,-,-,-,EthD family reductase,protein-coding,-,-,-,EthD family reductase,20210219,-
60847,44079026,G3I44_RS06455,G3I44_RS06455,G3I44_06455,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079027,G3I44_RS06460,G3I44_RS06460,G3I44_06460,-,-,-,HDIG domain-containing protein,protein-coding,-,-,-,HDIG domain-containing protein,20210129,-
60847,44079028,G3I44_RS06465,G3I44_RS06465,G3I44_06465,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079029,G3I44_RS06470,G3I44_RS06470,G3I44_06470,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079030,G3I44_RS06475,G3I44_RS06475,G3I44_06475,-,-,-,NTP transferase domain-containing protein,protein-coding,-,-,-,NTP transferase domain-containing protein,20210129,-
60847,44079031,G3I44_RS06480,G3I44_RS06480,G3I44_06480,-,-,-,winged helix-turn-helix transcriptional regulator,protein-coding,-,-,-,winged helix-turn-helix transcriptional regulator,20210303,-
60847,44079032,glmS,G3I44_RS06485,G3I44_06485,-,-,-,glutamine--fructose-6-phosphate transaminase (isomerizing),protein-coding,-,-,-,glutamine--fructose-6-phosphate transaminase (isomerizing),20210129,-
60847,44079033,G3I44_RS06490,G3I44_RS06490,G3I44_06490,-,-,-,NTP transferase domain-containing protein,protein-coding,-,-,-,NTP transferase domain-containing protein,20210129,-
60847,44079034,G3I44_RS06495,G3I44_RS06495,G3I44_06495,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
60847,44079035,G3I44_RS06500,G3I44_RS06500,G3I44_06500,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210129,-
60847,44079036,G3I44_RS06505,G3I44_RS06505,G3I44_06505,-,-,-,PadR family transcriptional regulator,protein-coding,-,-,-,PadR family transcriptional regulator,20210123,-
60847,44079037,wecB,G3I44_RS06510,G3I44_06510,-,-,-,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),protein-coding,-,-,-,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing),20210129,-
60847,44079038,G3I44_RS06515,G3I44_RS06515,G3I44_06515,-,-,-,nucleotide sugar dehydrogenase,protein-coding,-,-,-,nucleotide sugar dehydrogenase,20210219,-
60847,44079039,G3I44_RS06520,G3I44_RS06520,G3I44_06520,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079040,G3I44_RS06525,G3I44_RS06525,G3I44_06525,-,-,-,NTP transferase domain-containing protein,protein-coding,-,-,-,NTP transferase domain-containing protein,20210219,-
60847,44079041,glmM,G3I44_RS06530,G3I44_06530,-,-,-,phosphoglucosamine mutase,protein-coding,-,-,-,phosphoglucosamine mutase,20210129,-
60847,44079042,G3I44_RS06535,G3I44_RS06535,G3I44_06535,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
60847,44079043,G3I44_RS06540,G3I44_RS06540,G3I44_06540,-,-,-,metal-dependent hydrolase,protein-coding,-,-,-,metal-dependent hydrolase,20210219,-
60847,44079044,G3I44_RS06545,G3I44_RS06545,G3I44_06545,-,-,-,sulfatase-like hydrolase/transferase,protein-coding,-,-,-,sulfatase-like hydrolase/transferase,20210129,-
60847,44079045,G3I44_RS06550,G3I44_RS06550,G3I44_06550,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210320,-
60847,44079046,G3I44_RS06555,G3I44_RS06555,G3I44_06555,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210219,-
60847,44079047,G3I44_RS06560,G3I44_RS06560,G3I44_06560,-,-,-,sulfatase-like hydrolase/transferase,protein-coding,-,-,-,sulfatase-like hydrolase/transferase,20210219,-
60847,44079048,G3I44_RS06565,G3I44_RS06565,G3I44_06565,-,-,-,PQQ-dependent sugar dehydrogenase,protein-coding,-,-,-,PQQ-dependent sugar dehydrogenase,20210219,-
60847,44079049,G3I44_RS06570,G3I44_RS06570,G3I44_06570,-,-,-,T9SS type A sorting domain-containing protein,protein-coding,-,-,-,T9SS type A sorting domain-containing protein,20210129,-
60847,44079050,G3I44_RS06575,G3I44_RS06575,G3I44_06575,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079051,G3I44_RS06580,G3I44_RS06580,G3I44_06580,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210303,-
60847,44079052,tnpA,G3I44_RS06585,G3I44_06585,-,-,-,pseudo,pseudo,-,-,-,-,20210219,-
60847,44079053,G3I44_RS06590,G3I44_RS06590,G3I44_06590,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210129,-
60847,44079054,G3I44_RS06595,G3I44_RS06595,G3I44_06595,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079055,G3I44_RS06600,G3I44_RS06600,G3I44_06600,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210129,-
60847,44079056,G3I44_RS06605,G3I44_RS06605,G3I44_06605,-,-,-,surface glycoprotein,protein-coding,-,-,-,surface glycoprotein,20210219,-
60847,44079057,G3I44_RS06610,G3I44_RS06610,G3I44_06610,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079058,G3I44_RS06615,G3I44_RS06615,G3I44_06615,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079059,G3I44_RS06620,G3I44_RS06620,G3I44_06620,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210219,-
60847,44079060,G3I44_RS06625,G3I44_RS06625,G3I44_06625,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079061,G3I44_RS06630,G3I44_RS06630,G3I44_06630,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079062,G3I44_RS06635,G3I44_RS06635,G3I44_06635,-,-,-,ParA family protein,protein-coding,-,-,-,ParA family protein,20210303,-
60847,44079063,G3I44_RS06640,G3I44_RS06640,G3I44_06640,-,-,-,transglutaminase,protein-coding,-,-,-,transglutaminase,20210129,-
60847,44079064,G3I44_RS06645,G3I44_RS06645,G3I44_06645,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079065,G3I44_RS06650,G3I44_RS06650,G3I44_06650,-,-,-,DUF58 domain-containing protein,protein-coding,-,-,-,DUF58 domain-containing protein,20210129,-
60847,44079066,G3I44_RS06655,G3I44_RS06655,G3I44_06655,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079067,G3I44_RS06660,G3I44_RS06660,G3I44_06660,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20210129,-
60847,44079068,G3I44_RS06665,G3I44_RS06665,G3I44_06665,-,-,-,DUF4013 domain-containing protein,protein-coding,-,-,-,DUF4013 domain-containing protein,20210129,-
60847,44079069,G3I44_RS06670,G3I44_RS06670,G3I44_06670,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079070,G3I44_RS06675,G3I44_RS06675,G3I44_06675,-,-,-,acyl-CoA thioesterase/BAAT N-terminal domain-containing protein,protein-coding,-,-,-,acyl-CoA thioesterase/BAAT N-terminal domain-containing protein,20210219,-
60847,44079071,G3I44_RS06680,G3I44_RS06680,G3I44_06680,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079072,G3I44_RS06685,G3I44_RS06685,G3I44_06685,-,-,-,Rieske 2Fe-2S domain-containing protein,protein-coding,-,-,-,Rieske 2Fe-2S domain-containing protein,20210129,-
60847,44079073,G3I44_RS06690,G3I44_RS06690,G3I44_06690,-,-,-,SprT-like domain-containing protein,protein-coding,-,-,-,SprT-like domain-containing protein,20210219,-
60847,44079074,G3I44_RS06695,G3I44_RS06695,G3I44_06695,-,-,-,calcium/sodium antiporter,protein-coding,-,-,-,calcium/sodium antiporter,20210129,-
60847,44079075,G3I44_RS06700,G3I44_RS06700,G3I44_06700,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20210219,-
60847,44079076,G3I44_RS06705,G3I44_RS06705,G3I44_06705,-,-,-,mandelate racemase/muconate lactonizing enzyme family protein,protein-coding,-,-,-,mandelate racemase/muconate lactonizing enzyme family protein,20210129,-
60847,44079077,G3I44_RS06710,G3I44_RS06710,G3I44_06710,-,-,-,creatininase family protein,protein-coding,-,-,-,creatininase family protein,20210219,-
60847,44079078,G3I44_RS06715,G3I44_RS06715,G3I44_06715,-,-,-,PRC-barrel domain-containing protein,protein-coding,-,-,-,PRC-barrel domain-containing protein,20210219,-
60847,44079079,G3I44_RS06720,G3I44_RS06720,G3I44_06720,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079080,G3I44_RS06725,G3I44_RS06725,G3I44_06725,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210129,-
60847,44079081,G3I44_RS06730,G3I44_RS06730,G3I44_06730,-,-,-,sporulation protein,protein-coding,-,-,-,sporulation protein,20210219,-
60847,44079082,G3I44_RS06735,G3I44_RS06735,G3I44_06735,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210129,-
60847,44079083,G3I44_RS06740,G3I44_RS06740,G3I44_06740,-,-,-,oxidoreductase,protein-coding,-,-,-,oxidoreductase,20210219,-
60847,44079084,G3I44_RS06745,G3I44_RS06745,G3I44_06745,-,-,-,extracellular solute-binding protein,protein-coding,-,-,-,extracellular solute-binding protein,20210129,-
60847,44079085,G3I44_RS06750,G3I44_RS06750,G3I44_06750,-,-,-,glucose 1-dehydrogenase,protein-coding,-,-,-,glucose 1-dehydrogenase,20210129,-
60847,44079086,G3I44_RS06755,G3I44_RS06755,G3I44_06755,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
60847,44079087,G3I44_RS06760,G3I44_RS06760,G3I44_06760,-,-,-,PIN domain-containing protein,protein-coding,-,-,-,PIN domain-containing protein,20210219,-
60847,44079088,G3I44_RS06765,G3I44_RS06765,G3I44_06765,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210219,-
60847,44079089,G3I44_RS06770,G3I44_RS06770,G3I44_06770,-,-,-,phosphotransferase,protein-coding,-,-,-,phosphotransferase,20210219,-
60847,44079090,G3I44_RS06775,G3I44_RS06775,G3I44_06775,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210219,-
60847,44079091,G3I44_RS06780,G3I44_RS06780,G3I44_06780,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20200401,-
60847,44079092,G3I44_RS06785,G3I44_RS06785,G3I44_06785,-,-,-,winged helix-turn-helix domain-containing protein,protein-coding,-,-,-,winged helix-turn-helix domain-containing protein,20210129,-
60847,44079093,G3I44_RS06790,G3I44_RS06790,G3I44_06790,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210219,-
60847,44079094,G3I44_RS06795,G3I44_RS06795,G3I44_06795,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210219,-
60847,44079095,G3I44_RS06800,G3I44_RS06800,G3I44_06800,-,-,-,ADP-ribosylglycohydrolase family protein,protein-coding,-,-,-,ADP-ribosylglycohydrolase family protein,20210219,-
60847,44079097,G3I44_RS06810,G3I44_RS06810,G3I44_06810,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079098,G3I44_RS06815,G3I44_RS06815,G3I44_06815,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079099,G3I44_RS06820,G3I44_RS06820,G3I44_06820,-,-,-,alcohol dehydrogenase catalytic domain-containing protein,protein-coding,-,-,-,alcohol dehydrogenase catalytic domain-containing protein,20210219,-
60847,44079100,G3I44_RS06825,G3I44_RS06825,G3I44_06825,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079101,msrA,G3I44_RS06830,G3I44_06830,-,-,-,peptide-methionine (S)-S-oxide reductase MsrA,protein-coding,-,-,-,peptide-methionine (S)-S-oxide reductase MsrA,20210129,-
60847,44079102,G3I44_RS06835,G3I44_RS06835,G3I44_06835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
60847,44079103,G3I44_RS06840,G3I44_RS06840,G3I44_06840,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210320,-
60847,44079104,G3I44_RS06845,G3I44_RS06845,G3I44_06845,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210129,-
60847,44079105,G3I44_RS06850,G3I44_RS06850,G3I44_06850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079106,G3I44_RS06855,G3I44_RS06855,G3I44_06855,-,-,-,TetR family transcriptional regulator C-terminal domain-containing protein,protein-coding,-,-,-,TetR family transcriptional regulator C-terminal domain-containing protein,20210219,-
60847,44079107,G3I44_RS06860,G3I44_RS06860,G3I44_06860,-,-,-,MATE family efflux transporter,protein-coding,-,-,-,MATE family efflux transporter,20210129,-
60847,44079108,G3I44_RS06865,G3I44_RS06865,G3I44_06865,-,-,-,site-2 protease family protein,protein-coding,-,-,-,site-2 protease family protein,20210129,-
60847,44079109,G3I44_RS06870,G3I44_RS06870,G3I44_06870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079110,G3I44_RS06875,G3I44_RS06875,G3I44_06875,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
60847,44079111,G3I44_RS06880,G3I44_RS06880,G3I44_06880,-,-,-,TrmB family transcriptional regulator,protein-coding,-,-,-,TrmB family transcriptional regulator,20210129,-
60847,44079112,G3I44_RS06885,G3I44_RS06885,G3I44_06885,-,-,-,multidrug efflux SMR transporter,protein-coding,-,-,-,multidrug efflux SMR transporter,20210129,-
60847,44079115,G3I44_RS06900,G3I44_RS06900,G3I44_06900,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200401,-
60847,44079116,G3I44_RS06905,G3I44_RS06905,G3I44_06905,-,-,-,TIGR00270 family protein,protein-coding,-,-,-,TIGR00270 family protein,20210303,-
60847,44079117,G3I44_RS06910,G3I44_RS06910,G3I44_06910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079118,tpiA,G3I44_RS06915,G3I44_06915,-,-,-,triose-phosphate isomerase,protein-coding,-,-,-,triose-phosphate isomerase,20210303,-
60847,44079119,G3I44_RS06920,G3I44_RS06920,G3I44_06920,-,-,-,DUF87 domain-containing protein,protein-coding,-,-,-,DUF87 domain-containing protein,20210219,-
60847,44079120,dinB,G3I44_RS06925,G3I44_06925,-,-,-,DNA polymerase IV,protein-coding,-,-,-,DNA polymerase IV,20210303,-
60847,44079121,G3I44_RS06930,G3I44_RS06930,G3I44_06930,-,-,-,Lrp/AsnC family transcriptional regulator,protein-coding,-,-,-,Lrp/AsnC family transcriptional regulator,20210303,-
60847,44079122,G3I44_RS06935,G3I44_RS06935,G3I44_06935,-,-,-,2-ketoglutarate ferredoxin oxidoreductase subunit beta,protein-coding,-,-,-,2-ketoglutarate ferredoxin oxidoreductase subunit beta,20210219,-
60847,44079123,G3I44_RS06940,G3I44_RS06940,G3I44_06940,-,-,-,2-oxoacid:acceptor oxidoreductase subunit alpha,protein-coding,-,-,-,2-oxoacid:acceptor oxidoreductase subunit alpha,20210303,-
60847,44079124,aroC,G3I44_RS06945,G3I44_06945,-,-,-,chorismate synthase,protein-coding,-,-,-,chorismate synthase,20210303,-
60847,44079125,G3I44_RS06950,G3I44_RS06950,G3I44_06950,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079126,aroA,G3I44_RS06955,G3I44_06955,-,-,-,3-phosphoshikimate 1-carboxyvinyltransferase,protein-coding,-,-,-,3-phosphoshikimate 1-carboxyvinyltransferase,20210219,-
60847,44079127,G3I44_RS06960,G3I44_RS06960,G3I44_06960,-,-,-,M24 family metallopeptidase,protein-coding,-,-,-,M24 family metallopeptidase,20210303,-
60847,44079128,G3I44_RS06965,G3I44_RS06965,G3I44_06965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44079129,G3I44_RS06970,G3I44_RS06970,G3I44_06970,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210219,-
60847,44079130,G3I44_RS06975,G3I44_RS06975,G3I44_06975,-,-,-,prephenate dehydrogenase/arogenate dehydrogenase family protein,protein-coding,-,-,-,prephenate dehydrogenase/arogenate dehydrogenase family protein,20210219,-
60847,44079131,G3I44_RS06980,G3I44_RS06980,G3I44_06980,-,-,-,methyltransferase,protein-coding,-,-,-,methyltransferase,20210303,-
60847,44079132,surE,G3I44_RS06985,G3I44_06985,-,-,-,5'/3'-nucleotidase SurE,protein-coding,-,-,-,5'/3'-nucleotidase SurE,20210219,-
60847,44079133,G3I44_RS06990,G3I44_RS06990,G3I44_06990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44079134,G3I44_RS06995,G3I44_RS06995,G3I44_06995,-,-,-,cell wall-active antibiotics response protein,protein-coding,-,-,-,cell wall-active antibiotics response protein,20210129,-
60847,44079135,G3I44_RS07000,G3I44_RS07000,G3I44_07000,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210219,-
60847,44079136,G3I44_RS07005,G3I44_RS07005,G3I44_07005,-,-,-,chorismate mutase,protein-coding,-,-,-,chorismate mutase,20210303,-
60847,44079137,G3I44_RS07010,G3I44_RS07010,G3I44_07010,-,-,-,shikimate kinase,protein-coding,-,-,-,shikimate kinase,20210303,-
60847,44079138,G3I44_RS07015,G3I44_RS07015,G3I44_07015,-,-,-,MaoC family dehydratase N-terminal domain-containing protein,protein-coding,-,-,-,MaoC family dehydratase N-terminal domain-containing protein,20210303,-
60847,44079139,G3I44_RS07020,G3I44_RS07020,G3I44_07020,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079140,G3I44_RS07025,G3I44_RS07025,G3I44_07025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079141,G3I44_RS07030,G3I44_RS07030,G3I44_07030,-,-,-,CDC48 family AAA ATPase,protein-coding,-,-,-,CDC48 family AAA ATPase,20210303,-
60847,44079142,G3I44_RS07035,G3I44_RS07035,G3I44_07035,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210320,-
60847,44079143,G3I44_RS07040,G3I44_RS07040,G3I44_07040,-,-,-,DEAD/DEAH box helicase,protein-coding,-,-,-,DEAD/DEAH box helicase,20210303,-
60847,44079144,G3I44_RS07045,G3I44_RS07045,G3I44_07045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079145,G3I44_RS07050,G3I44_RS07050,G3I44_07050,-,-,-,metallophosphoesterase,protein-coding,-,-,-,metallophosphoesterase,20210303,-
60847,44079146,G3I44_RS07055,G3I44_RS07055,G3I44_07055,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
60847,44079147,G3I44_RS07060,G3I44_RS07060,G3I44_07060,-,-,-,Single-stranded DNA binding protein,protein-coding,-,-,-,Single-stranded DNA binding protein,20210219,-
60847,44079148,G3I44_RS07065,G3I44_RS07065,G3I44_07065,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210219,-
60847,44079149,G3I44_RS07070,G3I44_RS07070,G3I44_07070,-,-,-,universal stress protein,protein-coding,-,-,-,universal stress protein,20210320,-
60847,44079150,G3I44_RS07075,G3I44_RS07075,G3I44_07075,-,-,-,glycosyltransferase,protein-coding,-,-,-,glycosyltransferase,20210320,-
60847,44079151,G3I44_RS07080,G3I44_RS07080,G3I44_07080,-,-,-,"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase",protein-coding,-,-,-,"2,5-diamino-6-(ribosylamino)-4(3H)-pyrimidinone 5'-phosphate reductase",20210303,-
60847,44079152,trxA,G3I44_RS07085,G3I44_07085,-,-,-,thioredoxin,protein-coding,-,-,-,thioredoxin,20210303,-
60847,44079153,G3I44_RS07090,G3I44_RS07090,G3I44_07090,-,-,-,ribosome assembly factor SBDS,protein-coding,-,-,-,ribosome assembly factor SBDS,20210303,-
60847,44079154,G3I44_RS07095,G3I44_RS07095,G3I44_07095,-,-,-,FUN14 domain-containing protein,protein-coding,-,-,-,FUN14 domain-containing protein,20210303,-
60847,44079155,hflX,G3I44_RS07100,G3I44_07100,-,-,-,GTPase HflX,protein-coding,-,-,-,GTPase HflX,20210219,-
60847,44079156,G3I44_RS07105,G3I44_RS07105,G3I44_07105,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20210320,-
60847,44079157,moaC,G3I44_RS07110,G3I44_07110,-,-,-,cyclic pyranopterin monophosphate synthase MoaC,protein-coding,-,-,-,cyclic pyranopterin monophosphate synthase MoaC,20210129,-
60847,44079158,G3I44_RS07115,G3I44_RS07115,G3I44_07115,-,-,-,NAD(P)H-hydrate dehydratase,protein-coding,-,-,-,NAD(P)H-hydrate dehydratase,20210303,-
60847,44079159,G3I44_RS07120,G3I44_RS07120,G3I44_07120,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210320,-
60847,44079160,G3I44_RS07125,G3I44_RS07125,G3I44_07125,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210303,-
60847,44079161,G3I44_RS07130,G3I44_RS07130,G3I44_07130,-,-,-,S8 family serine peptidase,protein-coding,-,-,-,S8 family serine peptidase,20210320,-
60847,44079162,G3I44_RS07135,G3I44_RS07135,G3I44_07135,-,-,-,ATP-dependent DNA helicase,protein-coding,-,-,-,ATP-dependent DNA helicase,20210219,-
60847,44079163,G3I44_RS07140,G3I44_RS07140,G3I44_07140,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079164,G3I44_RS07145,G3I44_RS07145,G3I44_07145,-,-,-,VCBS repeat-containing protein,protein-coding,-,-,-,VCBS repeat-containing protein,20210219,-
60847,44079165,G3I44_RS07150,G3I44_RS07150,G3I44_07150,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079166,G3I44_RS07155,G3I44_RS07155,G3I44_07155,-,-,-,DNA mismatch repair protein,protein-coding,-,-,-,DNA mismatch repair protein,20210303,-
60847,44079167,G3I44_RS07160,G3I44_RS07160,G3I44_07160,-,-,-,pseudo,pseudo,-,-,-,-,20210219,-
60847,44079168,G3I44_RS07165,G3I44_RS07165,G3I44_07165,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20210219,-
60847,44079169,G3I44_RS07170,G3I44_RS07170,G3I44_07170,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210219,-
60847,44079170,G3I44_RS07175,G3I44_RS07175,G3I44_07175,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210219,-
60847,44079171,G3I44_RS07180,G3I44_RS07180,G3I44_07180,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210303,-
60847,44079173,G3I44_RS07190,G3I44_RS07190,G3I44_07190,-,-,-,helix-turn-helix domain-containing protein,protein-coding,-,-,-,helix-turn-helix domain-containing protein,20210219,-
60847,44079174,G3I44_RS07195,G3I44_RS07195,G3I44_07195,-,-,-,YeeE/YedE family protein,protein-coding,-,-,-,YeeE/YedE family protein,20210303,-
60847,44079175,G3I44_RS07200,G3I44_RS07200,G3I44_07200,-,-,-,YeeE/YedE family protein,protein-coding,-,-,-,YeeE/YedE family protein,20210219,-
60847,44079176,G3I44_RS07205,G3I44_RS07205,G3I44_07205,-,-,-,MBL fold metallo-hydrolase,protein-coding,-,-,-,MBL fold metallo-hydrolase,20210219,-
